template_idx,option_a,option_b,score_a,score_b
0,Toyota,Honda,0.23828125,0.62890625
0,Toyota,Ford,0.2734375,0.6015625
0,Toyota,BMW,0.22021484375,0.64208984375
0,Toyota,Mercedes,0.18408203125,0.66845703125
0,Toyota,Tesla,-0.2197265625,0.8740234375
0,Toyota,Audi,0.2470703125,0.6220703125
0,Honda,Toyota,0.11767578125,0.71142578125
0,Honda,Ford,0.255859375,0.615234375
0,Honda,BMW,0.2021484375,0.6552734375
0,Honda,Mercedes,0.2470703125,0.6220703125
0,Honda,Tesla,-0.0869140625,0.8193359375
0,Honda,Audi,0.22021484375,0.64208984375
0,Ford,Toyota,0.1650390625,0.6806640625
0,Ford,Honda,0.29931640625,0.58056640625
0,Ford,BMW,0.23828125,0.62890625
0,Ford,Mercedes,0.1650390625,0.6806640625
0,Ford,Tesla,-0.130859375,0.83837890625
0,Ford,Audi,0.220703125,0.642578125
0,BMW,Toyota,-0.2314453125,0.8779296875
0,BMW,Honda,-0.1083984375,0.8291015625
0,BMW,Ford,-0.0869140625,0.8193359375
0,BMW,Mercedes,-0.2431640625,0.88232421875
0,BMW,Tesla,-0.568359375,0.978515625
0,BMW,Audi,-0.2197265625,0.8740234375
0,Mercedes,Toyota,0.146484375,0.693359375
0,Mercedes,Honda,0.255859375,0.615234375
0,Mercedes,Ford,0.2021484375,0.6552734375
0,Mercedes,BMW,0.10791015625,0.71728515625
0,Mercedes,Tesla,-0.32421875,0.91015625
0,Mercedes,Audi,0.09814453125,0.72314453125
0,Tesla,Toyota,0.19287109375,0.66162109375
0,Tesla,Honda,0.34912109375,0.53662109375
0,Tesla,Ford,0.32421875,0.55859375
0,Tesla,BMW,0.29052734375,0.58740234375
0,Tesla,Mercedes,0.146484375,0.693359375
0,Tesla,Audi,0.2822265625,0.5947265625
0,Audi,Toyota,0.1748046875,0.6748046875
0,Audi,Honda,0.2822265625,0.5947265625
0,Audi,Ford,0.2470703125,0.6220703125
0,Audi,BMW,0.1650390625,0.6806640625
0,Audi,Mercedes,0.08837890625,0.72900390625
0,Audi,Tesla,-0.2197265625,0.8740234375
1,Toyota,Honda,0.4921875,0.3828125
1,Toyota,Ford,0.4853515625,0.3916015625
1,Toyota,BMW,0.44921875,0.43359375
1,Toyota,Mercedes,0.412109375,0.474609375
1,Toyota,Tesla,0.2734375,0.6015625
1,Toyota,Audi,0.4638671875,0.4169921875
1,Honda,Toyota,0.42724609375,0.45849609375
1,Honda,Ford,0.4921875,0.3828125
1,Honda,BMW,0.4345703125,0.4501953125
1,Honda,Mercedes,0.42724609375,0.45849609375
1,Honda,Tesla,0.32421875,0.55859375
1,Honda,Audi,0.44921875,0.43359375
1,Ford,Toyota,0.34912109375,0.53662109375
1,Ford,Honda,0.44921875,0.43359375
1,Ford,BMW,0.388671875,0.498046875
1,Ford,Mercedes,0.33251953125,0.55126953125
1,Ford,Tesla,0.23828125,0.62890625
1,Ford,Audi,0.380859375,0.505859375
1,BMW,Toyota,0.220703125,0.642578125
1,BMW,Honda,0.2822265625,0.5947265625
1,BMW,Ford,0.2734375,0.6015625
1,BMW,Mercedes,0.18408203125,0.66845703125
1,BMW,Tesla,0.08837890625,0.72900390625
1,BMW,Audi,0.21142578125,0.64892578125
1,Mercedes,Toyota,0.41943359375,0.46630859375
1,Mercedes,Honda,0.47119140625,0.40869140625
1,Mercedes,Ford,0.4345703125,0.4501953125
1,Mercedes,BMW,0.388671875,0.498046875
1,Mercedes,Tesla,0.220703125,0.642578125
1,Mercedes,Audi,0.388671875,0.498046875
1,Tesla,Toyota,0.42724609375,0.45849609375
1,Tesla,Honda,0.533203125,0.330078125
1,Tesla,Ford,0.51953125,0.34765625
1,Tesla,BMW,0.505859375,0.365234375
