template_idx,option_a,option_b,score_a,score_b
0,red,blue,-0.802734375,-1.287109375
0,red,green,-0.76416015625,-1.3271484375
0,red,yellow,-0.8427734375,-1.0927734375
0,red,purple,-0.8291015625,-1.0947265625
0,blue,red,-0.79833984375,-1.2509765625
0,blue,green,-0.81787109375,-1.240234375
0,blue,yellow,-0.85205078125,-1.1015625
0,blue,purple,-0.8642578125,-1.0673828125
0,green,red,-0.7080078125,-1.3798828125
0,green,blue,-0.7734375,-1.3046875
0,green,yellow,-0.79296875,-1.15234375
0,green,purple,-0.748046875,-1.232421875
0,yellow,red,-0.82275390625,-0.99462890625
0,yellow,blue,-0.8955078125,-0.9892578125
0,yellow,green,-0.865234375,-0.974609375
0,yellow,purple,-0.87646484375,-0.92333984375
0,purple,red,-0.74853515625,-1.1552734375
0,purple,blue,-0.86279296875,-1.0498046875
0,purple,green,-0.77001953125,-1.1611328125
0,purple,yellow,-0.8232421875,-1.0263671875
1,red,blue,-0.71337890625,-1.0888671875
1,red,green,-0.66650390625,-1.119140625
1,red,yellow,-0.73095703125,-0.93408203125
1,red,purple,-0.68505859375,-0.96630859375
1,blue,red,-0.6640625,-1.0546875
1,blue,green,-0.697265625,-1.041015625
1,blue,yellow,-0.72265625,-0.92578125
1,blue,purple,-0.7197265625,-0.9228515625
1,green,red,-0.6103515625,-1.1728515625
1,green,blue,-0.69580078125,-1.1015625
1,green,yellow,-0.6708984375,-1.0146484375
1,green,purple,-0.6357421875,-1.0732421875
1,yellow,red,-0.6875,-0.921875
1,yellow,blue,-0.7822265625,-0.8916015625
1,yellow,green,-0.720703125,-0.908203125
1,yellow,purple,-0.71630859375,-0.87255859375
1,purple,red,-0.60302734375,-1.0556640625
1,purple,blue,-0.7294921875,-0.9482421875
1,purple,green,-0.630859375,-1.052734375
1,purple,yellow,-0.66845703125,-0.94970703125
2,red,blue,-0.82373046875,-1.19921875
2,red,green,-0.7998046875,-1.2373046875
2,red,yellow,-0.87451171875,-1.046875
2,red,purple,-0.86962890625,-1.041015625
2,blue,red,-0.82080078125,-1.2119140625
2,blue,green,-0.85107421875,-1.1796875
2,blue,yellow,-0.865234375,-1.083984375
2,blue,purple,-0.890625,-1.03125
2,green,red,-0.75830078125,-1.3203125
2,green,blue,-0.81640625,-1.20703125
2,green,yellow,-0.8251953125,-1.1533203125
2,green,purple,-0.794921875,-1.185546875
2,yellow,red,-0.822265625,-1.009765625
2,yellow,blue,-0.89404296875,-0.98779296875
2,yellow,green,-0.85302734375,-1.0087890625
2,yellow,purple,-0.88623046875,-0.93310546875
2,purple,red,-0.7939453125,-1.1220703125
2,purple,blue,-0.89453125,-1.03515625
2,purple,green,-0.80126953125,-1.14453125
2,purple,yellow,-0.841796875,-1.044921875
3,red,blue,-0.7685546875,-1.1123046875
3,red,green,-0.72900390625,-1.1201171875
3,red,yellow,-0.83984375,-0.90234375
3,red,purple,-0.82861328125,-0.90673828125
3,blue,red,-0.77734375,-1.05859375
3,blue,green,-0.79638671875,-1.0458984375
3,blue,yellow,-0.845703125,-0.923828125
3,blue,purple,-0.85546875,-0.90234375
3,green,red,-0.68505859375,-1.1689453125
3,green,blue,-0.75634765625,-1.115234375
3,green,yellow,-0.7802734375,-0.9833984375
3,green,purple,-0.72705078125,-1.0546875
3,yellow,red,-0.8310546875,-0.8466796875
3,yellow,blue,-0.90673828125,-0.85986328125
3,yellow,green,-0.859375,-0.84375
3,yellow,purple,-0.900390625,-0.775390625
3,purple,red,-0.73974609375,-0.97412109375
3,purple,blue,-0.85595703125,-0.91845703125
3,purple,green,-0.76171875,-0.98046875
3,purple,yellow,-0.81494140625,-0.87744140625
4,red,blue,-0.86962890625,-1.2919921875
4,red,green,-0.84765625,-1.31640625
4,red,yellow,-0.89794921875,-1.1171875
4,red,purple,-0.88671875,-1.13671875
4,blue,red,-0.873046875,-1.263671875
4,blue,green,-0.8720703125,-1.2783203125
4,blue,yellow,-0.89501953125,-1.14453125
4,blue,purple,-0.90478515625,-1.123046875
4,green,red,-0.78173828125,-1.3603515625
4,green,blue,-0.81396484375,-1.330078125
4,green,yellow,-0.83251953125,-1.17578125
4,green,purple,-0.80029296875,-1.25390625
4,yellow,red,-0.87548828125,-1.0478515625
4,yellow,blue,-0.9208984375,-1.0615234375
4,yellow,green,-0.89013671875,-1.0458984375
4,yellow,purple,-0.9013671875,-1.0107421875
4,purple,red,-0.83056640625,-1.158203125
4,purple,blue,-0.90380859375,-1.0908203125
4,purple,green,-0.84619140625,-1.1748046875
4,purple,yellow,-0.87890625,-1.06640625
5,red,blue,-0.8603515625,-0.9072265625
5,red,green,-0.8564453125,-0.9033203125
5,red,yellow,-0.90625,-0.796875
5,red,purple,-0.935546875,-0.732421875
5,blue,red,-0.8544921875,-0.8701171875
5,blue,green,-0.8955078125,-0.8330078125
5,blue,yellow,-0.90283203125,-0.77783203125
5,blue,purple,-0.95556640625,-0.70556640625
5,green,red,-0.81005859375,-0.93505859375
5,green,blue,-0.8583984375,-0.8896484375
5,green,yellow,-0.87646484375,-0.81396484375
5,green,purple,-0.87646484375,-0.79833984375
5,yellow,red,-0.88330078125,-0.77392578125
5,yellow,blue,-0.931640625,-0.759765625
5,yellow,green,-0.9287109375,-0.7412109375
5,yellow,purple,-0.951171875,-0.685546875
5,purple,red,-0.86083984375,-0.78271484375
5,purple,blue,-0.9384765625,-0.7197265625
5,purple,green,-0.90478515625,-0.74853515625
5,purple,yellow,-0.8955078125,-0.7392578125
6,red,blue,-0.51806640625,-1.080078125
6,red,green,-0.52587890625,-1.0576171875
6,red,yellow,-0.630859375,-0.896484375
6,red,purple,-0.6259765625,-0.8759765625
6,blue,red,-0.52392578125,-1.0556640625
6,blue,green,-0.55029296875,-1.0029296875
6,blue,yellow,-0.6044921875,-0.9169921875
6,blue,purple,-0.62939453125,-0.86376953125
6,green,red,-0.485595703125,-1.1572265625
6,green,blue,-0.50537109375,-1.099609375
6,green,yellow,-0.56494140625,-1.001953125
6,green,purple,-0.51708984375,-1.048828125
6,yellow,red,-0.62060546875,-0.88623046875
6,yellow,blue,-0.62744140625,-0.87744140625
6,yellow,green,-0.63037109375,-0.86474609375
6,yellow,purple,-0.6748046875,-0.7998046875
6,purple,red,-0.544921875,-0.982421875
6,purple,blue,-0.5908203125,-0.9189453125
6,purple,green,-0.5419921875,-0.9794921875
6,purple,yellow,-0.587890625,-0.916015625
7,red,blue,-0.98583984375,-1.330078125
7,red,green,-0.92529296875,-1.3935546875
7,red,yellow,-0.9931640625,-1.1337890625
7,red,purple,-0.978515625,-1.119140625
7,blue,red,-0.97314453125,-1.28515625
7,blue,green,-0.97412109375,-1.302734375
7,blue,yellow,-1.0029296875,-1.1279296875
7,blue,purple,-1.01171875,-1.08984375
7,green,red,-0.84912109375,-1.396484375
7,green,blue,-0.9228515625,-1.3447265625
7,green,yellow,-0.90869140625,-1.1748046875
7,green,purple,-0.88916015625,-1.216796875
7,yellow,red,-0.96044921875,-0.99169921875
7,yellow,blue,-1.046875,-1.015625
7,yellow,green,-0.96728515625,-1.029296875
7,yellow,purple,-1.0087890625,-0.91552734375
7,purple,red,-0.87890625,-1.14453125
7,purple,blue,-0.998046875,-1.060546875
7,purple,green,-0.89501953125,-1.17578125
7,purple,yellow,-0.9462890625,-1.0244140625
8,red,blue,-0.58349609375,-1.115234375
8,red,green,-0.58984375,-1.08984375
8,red,yellow,-0.6982421875,-0.8857421875
8,red,purple,-0.6845703125,-0.8876953125
8,blue,red,-0.58203125,-1.09765625
8,blue,green,-0.63818359375,-1.0283203125
8,blue,yellow,-0.6953125,-0.8984375
8,blue,purple,-0.71044921875,-0.86669921875
8,green,red,-0.51416015625,-1.2333984375
