template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-30.78125,5.6328125,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-18.03125,5.6328125,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-21.65625,5.6328125,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-30.5,5.6328125,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-27.5625,5.6328125,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-0.05633544921875,2.849609375,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-18.5,5.6328125,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-7.1015625,5.6328125,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-0.1597900390625,3.76171875,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-30.375,5.6328125,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-20.78125,5.6328125,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-20.609375,5.6328125,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-31.640625,5.6328125,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-27.21875,5.6328125,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-0.05633544921875,2.849609375,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-18.890625,5.6328125,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-7.9765625,5.6328125,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-0.0787353515625,3.140625,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-30.171875,5.6328125,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-20.421875,5.6328125,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-20.375,5.6328125,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-31.625,5.6328125,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-27.203125,5.6328125,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-0.05731201171875,2.865234375,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-18.984375,5.6328125,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-8.4765625,5.6328125,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-0.374267578125,4.484375,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-30.4375,5.6328125,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-21.046875,5.6328125,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-20.75,5.6328125,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-31.71875,5.6328125,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-27.5,5.6328125,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-0.10357666015625,3.380859375,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-19.4375,5.6328125,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-8.7109375,5.6328125,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-0.39990234375,4.5390625,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-27.765625,5.6328125,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-16.171875,5.6328125,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-15.7890625,5.6328125,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-31.625,5.6328125,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-26.546875,5.6328125,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-0.07135009765625,3.0546875,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-17.65625,5.6328125,ASUS,13-inch,4GB,Apple,16-inch,8GB
