template_idx,option_a,option_b,score_a,score_b
0,ASUS,Lenovo,-0.000274658203125,0.78125
0,ASUS,HP,0.007289886474609375,-2.5546875
0,ASUS,Dell,0.00458526611328125,-0.18359375
0,ASUS,Apple,-2.54296875,5.55078125
0,Lenovo,ASUS,-0.7919921875,5.03515625
0,Lenovo,HP,-0.030487060546875,2.345703125
0,Lenovo,Dell,-1.0458984375,5.203125
0,Lenovo,Apple,-3.96484375,5.61328125
0,HP,ASUS,-1.7705078125,5.44921875
0,HP,Lenovo,-1.0771484375,5.21875
0,HP,Dell,-0.95703125,5.15234375
0,HP,Apple,-8.3203125,5.6328125
0,Dell,ASUS,-0.86328125,5.08984375
0,Dell,Lenovo,-0.2086181640625,3.99609375
0,Dell,HP,-0.0142822265625,1.798828125
0,Dell,Apple,-5.76171875,5.62890625
0,Apple,ASUS,0.0073699951171875,-2.8984375
0,Apple,Lenovo,0.007457733154296875,-3.4609375
0,Apple,HP,0.007457733154296875,-3.4921875
0,Apple,Dell,0.00656890869140625,-1.2734375
1,ASUS,Lenovo,0.006931304931640625,-1.7265625
1,ASUS,HP,0.007564544677734375,-6.8984375
1,ASUS,Dell,0.007389068603515625,-2.9921875
1,ASUS,Apple,-7.5546875,5.6328125
1,Lenovo,ASUS,-1.015625,5.1875
1,Lenovo,HP,-0.01715087890625,1.919921875
1,Lenovo,Dell,-3.205078125,5.58984375
1,Lenovo,Apple,-9.2265625,5.6328125
1,HP,ASUS,-0.7587890625,5.0078125
1,HP,Lenovo,-1.580078125,5.40234375
1,HP,Dell,-2.244140625,5.5234375
1,HP,Apple,-11.6953125,5.6328125
1,Dell,ASUS,-0.890625,5.109375
1,Dell,Lenovo,-0.7587890625,5.0078125
1,Dell,HP,-0.00091552734375,0.859375
1,Dell,Apple,-11.1171875,5.6328125
1,Apple,ASUS,0.007568359375,-8.3671875
1,Apple,Lenovo,0.007568359375,-8.5703125
1,Apple,HP,0.007568359375,-8.5859375
1,Apple,Dell,0.007564544677734375,-6.7734375
2,ASUS,Lenovo,-0.00052642822265625,0.8125
2,ASUS,HP,0.0073394775390625,-2.7578125
2,ASUS,Dell,0.0048065185546875,-0.26171875
2,ASUS,Apple,-1.2490234375,5.296875
2,Lenovo,ASUS,-0.966796875,5.16015625
2,Lenovo,HP,-0.03955078125,2.5546875
2,Lenovo,Dell,-1.12890625,5.24609375
2,Lenovo,Apple,-3.115234375,5.5859375
2,HP,ASUS,-1.505859375,5.3828125
2,HP,Lenovo,-0.890625,5.109375
2,HP,Dell,-0.677734375,4.9296875
2,HP,Apple,-6.4296875,5.6328125
2,Dell,ASUS,-1.015625,5.1875
2,Dell,Lenovo,-0.322998046875,4.3671875
2,Dell,HP,-0.0212860107421875,2.072265625
