template_idx,option_a,option_b,score_a,score_b
0,Pizza,Sushi,-0.0113983154296875,-4.48046875
0,Pizza,Burger,0.0,-16.8125
0,Pizza,Pasta,0.0,-18.828125
0,Pizza,Salad,0.0,-19.59375
0,Pizza,Steak,-1.5497207641601562e-06,-13.40625
0,Pizza,Tacos,-0.00021660327911376953,-8.4375
0,Sushi,Pizza,-0.1602783203125,-1.91015625
0,Sushi,Burger,-9.5367431640625e-07,-13.8125
0,Sushi,Pasta,-1.1920928955078125e-07,-16.46875
0,Sushi,Salad,0.0,-19.8125
0,Sushi,Steak,-7.152557373046875e-07,-14.21875
0,Sushi,Tacos,-0.01006317138671875,-4.60546875
0,Burger,Pizza,-1.9365234375,-0.1556396484375
0,Burger,Sushi,-5.87890625,-0.0028057098388671875
0,Burger,Pasta,-0.0028057098388671875,-5.87890625
0,Burger,Salad,-8.03125,-0.0003249645233154297
0,Burger,Steak,-8.5625,-0.00019109249114990234
0,Burger,Tacos,-8.59375,-0.00018525123596191406
0,Pasta,Pizza,-12.09375,-5.602836608886719e-06
0,Pasta,Sushi,-10.3125,-3.325939178466797e-05
0,Pasta,Burger,-0.003177642822265625,-5.75390625
0,Pasta,Salad,-2.8371810913085938e-05,-10.46875
0,Pasta,Steak,-0.0239715576171875,-3.7421875
0,Pasta,Tacos,-11.15625,-1.430511474609375e-05
0,Salad,Pizza,-18.640625,0.0
0,Salad,Sushi,-18.546875,0.0
0,Salad,Burger,-0.05487060546875,-2.9296875
0,Salad,Pasta,-1.4296875,-0.273681640625
0,Salad,Steak,-6.28125,-0.00186920166015625
0,Salad,Tacos,-22.546875,0.0
0,Steak,Pizza,-7.96875,-0.0003459453582763672
0,Steak,Sushi,-9.21875,-9.918212890625e-05
0,Steak,Burger,-0.5107421875,-0.9169921875
0,Steak,Pasta,-0.0015993118286132812,-6.4375
0,Steak,Salad,-0.0863037109375,-2.4921875
0,Steak,Tacos,-16.625,-1.1920928955078125e-07
0,Tacos,Pizza,-0.00011241436004638672,-9.09375
0,Tacos,Sushi,-0.0032787322998046875,-5.72265625
0,Tacos,Burger,0.0,-17.359375
0,Tacos,Pasta,0.0,-19.9375
0,Tacos,Salad,0.0,-22.921875
0,Tacos,Steak,-2.1457672119140625e-06,-13.03125
1,Pizza,Sushi,-0.0019283294677734375,-6.25
1,Pizza,Burger,0.0,-17.109375
1,Pizza,Pasta,0.0,-18.125
1,Pizza,Salad,0.0,-22.15625
1,Pizza,Steak,-0.0006465911865234375,-7.34375
1,Pizza,Tacos,-0.002635955810546875,-5.94140625
1,Sushi,Pizza,-0.034698486328125,-3.37890625
1,Sushi,Burger,-1.430511474609375e-06,-13.5
1,Sushi,Pasta,-4.76837158203125e-07,-14.53125
1,Sushi,Salad,0.0,-19.046875
1,Sushi,Steak,-1.895427703857422e-05,-10.875
1,Sushi,Tacos,-0.058319091796875,-2.87109375
1,Burger,Pizza,-6.3125,-0.001811981201171875
1,Burger,Sushi,-2.9296875,-0.05487060546875
1,Burger,Pasta,-0.006927490234375,-4.9765625
1,Burger,Salad,-0.3671875,-1.1796875
1,Burger,Steak,-16.765625,0.0
1,Burger,Tacos,-12.25,-4.76837158203125e-06
1,Pasta,Pizza,-13.78125,-1.0728836059570312e-06
1,Pasta,Sushi,-8.0,-0.00033545494079589844
1,Pasta,Burger,-0.0006265640258789062,-7.375
1,Pasta,Salad,-1.1920928955078125e-07,-15.625
1,Pasta,Steak,-0.66259765625,-0.72509765625
1,Pasta,Tacos,-14.4375,-5.960464477539062e-07
1,Salad,Pizza,-23.265625,0.0
1,Salad,Sushi,-20.046875,0.0
1,Salad,Burger,-1.8046875,-0.1796875
1,Salad,Pasta,-3.833984375,-0.0218505859375
1,Salad,Steak,-14.375,-5.960464477539062e-07
1,Salad,Tacos,-25.203125,0.0
1,Steak,Pizza,-3.95703125,-0.0193023681640625
1,Steak,Sushi,-1.701171875,-0.201416015625
1,Steak,Burger,-0.00835418701171875,-4.7890625
1,Steak,Pasta,-4.684925079345703e-05,-9.96875
1,Steak,Salad,-2.384185791015625e-07,-15.3125
1,Steak,Tacos,-13.125,-2.0265579223632812e-06
1,Tacos,Pizza,-0.0211944580078125,-3.865234375
1,Tacos,Sushi,-0.006114959716796875,-5.1015625
1,Tacos,Burger,-9.5367431640625e-07,-13.84375
1,Tacos,Pasta,0.0,-16.828125
1,Tacos,Salad,0.0,-21.171875
1,Tacos,Steak,-0.002254486083984375,-6.09765625
2,Pizza,Sushi,-0.0009403228759765625,-6.96875
2,Pizza,Burger,0.0,-19.796875
2,Pizza,Pasta,0.0,-21.734375
2,Pizza,Salad,0.0,-24.5
2,Pizza,Steak,-1.1920928955078125e-07,-15.703125
2,Pizza,Tacos,-2.014636993408203e-05,-10.8125
2,Sushi,Pizza,-0.00205230712890625,-6.19140625
2,Sushi,Burger,0.0,-18.15625
2,Sushi,Pasta,0.0,-20.5625
2,Sushi,Salad,0.0,-23.71875
2,Sushi,Steak,0.0,-17.9375
2,Sushi,Tacos,-0.003177642822265625,-5.75390625
2,Burger,Pizza,-0.826171875,-0.576171875
2,Burger,Sushi,-5.81640625,-0.0029850006103515625
2,Burger,Pasta,-4.684925079345703e-05,-9.96875
2,Burger,Salad,-0.09161376953125,-2.435546875
2,Burger,Steak,-11.1875,-1.3828277587890625e-05
2,Burger,Tacos,-10.34375,-3.218650817871094e-05
2,Pasta,Pizza,-11.3125,-1.2278556823730469e-05
2,Pasta,Sushi,-11.96875,-6.318092346191406e-06
2,Pasta,Burger,-0.0002613067626953125,-8.25
2,Pasta,Salad,-3.0994415283203125e-06,-12.6875
2,Pasta,Steak,-0.041717529296875,-3.197265625
2,Pasta,Tacos,-13.65625,-1.1920928955078125e-06
2,Salad,Pizza,-16.359375,-1.1920928955078125e-07
2,Salad,Sushi,-19.078125,0.0
2,Salad,Burger,-0.017059326171875,-4.078125
2,Salad,Pasta,-0.12322998046875,-2.154296875
2,Salad,Steak,-5.87890625,-0.0028057098388671875
2,Salad,Tacos,-23.9375,0.0
2,Steak,Pizza,-4.60546875,-0.01006317138671875
2,Steak,Sushi,-9.25,-9.608268737792969e-05
2,Steak,Burger,-0.01251220703125,-4.38671875
2,Steak,Pasta,-1.0728836059570312e-06,-13.78125
2,Steak,Salad,-1.1920928955078125e-06,-13.65625
2,Steak,Tacos,-14.75,-3.5762786865234375e-07
2,Tacos,Pizza,-2.384185791015625e-07,-15.15625
2,Tacos,Sushi,-5.4717063903808594e-05,-9.8125
2,Tacos,Burger,0.0,-21.21875
2,Tacos,Pasta,0.0,-23.640625
2,Tacos,Salad,0.0,-26.921875
2,Tacos,Steak,0.0,-18.46875
3,Pizza,Sushi,-0.01038360595703125,-4.57421875
3,Pizza,Burger,0.0,-18.46875
3,Pizza,Pasta,0.0,-20.203125
3,Pizza,Salad,0.0,-22.703125
3,Pizza,Steak,-2.384185791015625e-07,-15.15625
3,Pizza,Tacos,-0.00016868114471435547,-8.6875
3,Sushi,Pizza,-0.0638427734375,-2.783203125
3,Sushi,Burger,-1.1920928955078125e-07,-16.125
3,Sushi,Pasta,0.0,-18.0625
3,Sushi,Salad,0.0,-20.953125
3,Sushi,Steak,-1.1920928955078125e-07,-16.625
3,Sushi,Tacos,-0.0279693603515625,-3.58984375
3,Burger,Pizza,-2.607421875,-0.0765380859375
3,Burger,Sushi,-6.06640625,-0.0023250579833984375
3,Burger,Pasta,-0.0028934478759765625,-5.84765625
3,Burger,Salad,-0.33935546875,-1.2451171875
3,Burger,Steak,-10.96875,-1.728534698486328e-05
3,Burger,Tacos,-11.03125,-1.621246337890625e-05
3,Pasta,Pizza,-11.75,-7.867813110351562e-06
3,Pasta,Sushi,-11.28125,-1.2636184692382812e-05
3,Pasta,Burger,-0.002254486083984375,-6.09765625
3,Pasta,Salad,-3.540515899658203e-05,-10.25
3,Pasta,Steak,-0.04571533203125,-3.107421875
3,Pasta,Tacos,-13.0,-2.2649765014648438e-06
3,Salad,Pizza,-16.46875,-1.1920928955078125e-07
3,Salad,Sushi,-17.921875,0.0
3,Salad,Burger,-0.01416015625,-4.265625
3,Salad,Pasta,-0.357666015625,-1.201171875
3,Salad,Steak,-3.107421875,-0.04571533203125
3,Salad,Tacos,-22.890625,0.0
3,Steak,Pizza,-7.75,-0.0004305839538574219
3,Steak,Sushi,-9.96875,-4.684925079345703e-05
3,Steak,Burger,-0.081298828125,-2.55078125
3,Steak,Pasta,-0.0002453327178955078,-8.3125
3,Steak,Salad,-0.00023055076599121094,-8.375
3,Steak,Tacos,-15.65625,-1.1920928955078125e-07
3,Tacos,Pizza,-5.3048133850097656e-05,-9.84375
3,Tacos,Sushi,-0.0032787322998046875,-5.72265625
3,Tacos,Burger,0.0,-19.09375
3,Tacos,Pasta,0.0,-20.859375
3,Tacos,Salad,0.0,-23.78125
3,Tacos,Steak,-1.1920928955078125e-07,-15.5625
4,Pizza,Sushi,-0.00048804283142089844,-7.625
4,Pizza,Burger,0.0,-18.859375
4,Pizza,Pasta,0.0,-21.15625
4,Pizza,Salad,0.0,-20.34375
4,Pizza,Steak,-1.1920928955078125e-07,-15.8125
4,Pizza,Tacos,-4.5299530029296875e-06,-12.3125
4,Sushi,Pizza,-0.0306854248046875,-3.5
4,Sushi,Burger,-1.1920928955078125e-07,-16.375
4,Sushi,Pasta,0.0,-18.75
4,Sushi,Salad,0.0,-20.6875
4,Sushi,Steak,-1.1920928955078125e-07,-16.53125
4,Sushi,Tacos,-1.621246337890625e-05,-11.03125
4,Burger,Pizza,-1.1796875,-0.3671875
4,Burger,Sushi,-1.7783203125,-0.1849365234375
4,Burger,Pasta,-4.5418739318847656e-05,-10.0
