template_idx,option_a,option_b,score_a,score_b
0,Apple,Microsoft,-0.00141143798828125,-6.5625
0,Apple,Google,-0.11279296875,-2.23828125
0,Apple,Amazon,-0.32177734375,-1.2900390625
0,Apple,Tesla,-7.0,-0.0009112358093261719
0,Apple,Nvidia,-4.6953125,-0.0091705322265625
0,Apple,Meta,-1.1920928955078125e-07,-15.875
0,Microsoft,Apple,-0.0009112358093261719,-7.0
0,Microsoft,Google,-0.1602783203125,-1.91015625
0,Microsoft,Amazon,-1.1444091796875e-05,-11.375
0,Microsoft,Tesla,-6.9375,-0.0009703636169433594
0,Microsoft,Nvidia,-3.408203125,-0.033660888671875
0,Microsoft,Meta,-1.1920928955078125e-07,-15.703125
0,Google,Apple,-0.00013136863708496094,-8.9375
0,Google,Microsoft,-1.1920928955078125e-07,-15.90625
0,Google,Amazon,-2.384185791015625e-07,-15.1875
0,Google,Tesla,-1.701171875,-0.201416015625
0,Google,Nvidia,-4.8828125,-0.00760650634765625
0,Google,Meta,0.0,-18.375
0,Amazon,Apple,-0.058319091796875,-2.87109375
0,Amazon,Microsoft,-0.0007796287536621094,-7.15625
0,Amazon,Google,-0.0012454986572265625,-6.6875
0,Amazon,Tesla,-6.03515625,-0.002399444580078125
0,Amazon,Nvidia,-17.546875,0.0
0,Amazon,Meta,-2.384185791015625e-07,-15.40625
0,Tesla,Apple,-0.0003459453582763672,-7.96875
0,Tesla,Microsoft,-6.794929504394531e-06,-11.90625
0,Tesla,Google,-5.125999450683594e-06,-12.1875
0,Tesla,Amazon,-7.033348083496094e-05,-9.5625
0,Tesla,Nvidia,-0.058319091796875,-2.87109375
0,Tesla,Meta,0.0,-17.640625
0,Nvidia,Apple,-6.401538848876953e-05,-9.65625
0,Nvidia,Microsoft,-7.152557373046875e-06,-11.84375
0,Nvidia,Google,-0.0003249645233154297,-8.03125
0,Nvidia,Amazon,-1.4781951904296875e-05,-11.125
0,Nvidia,Tesla,-0.010711669921875,-4.54296875
0,Nvidia,Meta,-1.1920928955078125e-07,-15.609375
0,Meta,Apple,-0.004619598388671875,-5.37890625
0,Meta,Microsoft,-3.7670135498046875e-05,-10.1875
