template_idx,option_a,option_b,score_a,score_b
0,ASUS,Lenovo,-0.47998046875,-1.43359375
0,ASUS,HP,-0.51123046875,-1.2763671875
0,ASUS,Dell,-0.5068359375,-1.3505859375
0,ASUS,Apple,-0.58056640625,-1.314453125
0,Lenovo,ASUS,-0.56689453125,-1.26953125
0,Lenovo,HP,-0.52490234375,-1.3525390625
0,Lenovo,Dell,-0.541015625,-1.384765625
0,Lenovo,Apple,-0.5693359375,-1.4912109375
0,HP,ASUS,-0.5390625,-1.2734375
0,HP,Lenovo,-0.482421875,-1.466796875
0,HP,Dell,-0.52197265625,-1.380859375
0,HP,Apple,-0.52587890625,-1.3857421875
0,Dell,ASUS,-0.54736328125,-1.3134765625
0,Dell,Lenovo,-0.53662109375,-1.412109375
0,Dell,HP,-0.5439453125,-1.3564453125
0,Dell,Apple,-0.5625,-1.46875
0,Apple,ASUS,-0.6474609375,-1.0693359375
0,Apple,Lenovo,-0.59521484375,-1.3291015625
0,Apple,HP,-0.6220703125,-1.1064453125
0,Apple,Dell,-0.60400390625,-1.244140625
1,ASUS,Lenovo,-0.41259765625,-1.818359375
1,ASUS,HP,-0.39208984375,-1.7353515625
1,ASUS,Dell,-0.4326171875,-1.7294921875
1,ASUS,Apple,-0.50537109375,-1.646484375
1,Lenovo,ASUS,-0.53662109375,-1.5361328125
1,Lenovo,HP,-0.470947265625,-1.705078125
1,Lenovo,Dell,-0.50390625,-1.70703125
1,Lenovo,Apple,-0.537109375,-1.740234375
1,HP,ASUS,-0.495361328125,-1.5107421875
1,HP,Lenovo,-0.4619140625,-1.6962890625
1,HP,Dell,-0.4736328125,-1.6298828125
1,HP,Apple,-0.47265625,-1.66015625
1,Dell,ASUS,-0.53369140625,-1.5341796875
1,Dell,Lenovo,-0.5400390625,-1.6337890625
1,Dell,HP,-0.5078125,-1.6328125
1,Dell,Apple,-0.5205078125,-1.6923828125
1,Apple,ASUS,-0.46923828125,-1.53125
1,Apple,Lenovo,-0.4619140625,-1.7744140625
1,Apple,HP,-0.421142578125,-1.6865234375
1,Apple,Dell,-0.448486328125,-1.7138671875
2,ASUS,Lenovo,-0.49267578125,-1.5087890625
2,ASUS,HP,-0.499267578125,-1.4052734375
2,ASUS,Dell,-0.501953125,-1.470703125
2,ASUS,Apple,-0.5703125,-1.4296875
2,Lenovo,ASUS,-0.5888671875,-1.3544921875
2,Lenovo,HP,-0.546875,-1.40625
2,Lenovo,Dell,-0.564453125,-1.439453125
2,Lenovo,Apple,-0.5927734375,-1.4833984375
2,HP,ASUS,-0.56640625,-1.34765625
2,HP,Lenovo,-0.50244140625,-1.5029296875
2,HP,Dell,-0.5234375,-1.4609375
2,HP,Apple,-0.54052734375,-1.416015625
2,Dell,ASUS,-0.5791015625,-1.3916015625
2,Dell,Lenovo,-0.56005859375,-1.466796875
2,Dell,HP,-0.55908203125,-1.43359375
2,Dell,Apple,-0.57861328125,-1.4853515625
2,Apple,ASUS,-0.619140625,-1.197265625
2,Apple,Lenovo,-0.5751953125,-1.3720703125
2,Apple,HP,-0.59423828125,-1.2041015625
2,Apple,Dell,-0.56494140625,-1.3466796875
3,ASUS,Lenovo,-0.5126953125,-1.3876953125
3,ASUS,HP,-0.541015625,-1.259765625
3,ASUS,Dell,-0.5419921875,-1.3232421875
3,ASUS,Apple,-0.6025390625,-1.2900390625
3,Lenovo,ASUS,-0.60888671875,-1.2177734375
3,Lenovo,HP,-0.564453125,-1.314453125
3,Lenovo,Dell,-0.58935546875,-1.3388671875
3,Lenovo,Apple,-0.6064453125,-1.4345703125
3,HP,ASUS,-0.60302734375,-1.197265625
3,HP,Lenovo,-0.541015625,-1.384765625
3,HP,Dell,-0.564453125,-1.314453125
3,HP,Apple,-0.57958984375,-1.3134765625
3,Dell,ASUS,-0.59814453125,-1.25390625
3,Dell,Lenovo,-0.59375,-1.34375
3,Dell,HP,-0.58740234375,-1.3056640625
3,Dell,Apple,-0.609375,-1.40625
3,Apple,ASUS,-0.697265625,-1.025390625
3,Apple,Lenovo,-0.62744140625,-1.2841796875
3,Apple,HP,-0.671875,-1.078125
3,Apple,Dell,-0.6474609375,-1.1943359375
4,ASUS,Lenovo,-0.50244140625,-1.361328125
4,ASUS,HP,-0.52197265625,-1.2412109375
4,ASUS,Dell,-0.5205078125,-1.3017578125
4,ASUS,Apple,-0.58203125,-1.25390625
4,Lenovo,ASUS,-0.61767578125,-1.1806640625
4,Lenovo,HP,-0.5703125,-1.2421875
4,Lenovo,Dell,-0.595703125,-1.251953125
4,Lenovo,Apple,-0.607421875,-1.310546875
4,HP,ASUS,-0.59228515625,-1.2021484375
4,HP,Lenovo,-0.529296875,-1.341796875
4,HP,Dell,-0.5439453125,-1.3095703125
4,HP,Apple,-0.568359375,-1.240234375
4,Dell,ASUS,-0.603515625,-1.197265625
4,Dell,Lenovo,-0.5810546875,-1.2685546875
4,Dell,HP,-0.5654296875,-1.2529296875
4,Dell,Apple,-0.58154296875,-1.2998046875
4,Apple,ASUS,-0.6982421875,-0.9794921875
4,Apple,Lenovo,-0.61767578125,-1.2109375
4,Apple,HP,-0.65771484375,-1.001953125
4,Apple,Dell,-0.61767578125,-1.1337890625
5,ASUS,Lenovo,-0.1910400390625,-1.87890625
5,ASUS,HP,-0.1895751953125,-1.845703125
5,ASUS,Dell,-0.1827392578125,-1.9013671875
5,ASUS,Apple,-0.228759765625,-1.681640625
5,Lenovo,ASUS,-0.31005859375,-1.435546875
5,Lenovo,HP,-0.253662109375,-1.58203125
5,Lenovo,Dell,-0.2568359375,-1.5849609375
5,Lenovo,Apple,-0.274169921875,-1.5400390625
5,HP,ASUS,-0.327392578125,-1.3583984375
5,HP,Lenovo,-0.252685546875,-1.5966796875
5,HP,Dell,-0.268798828125,-1.5341796875
5,HP,Apple,-0.2213134765625,-1.7216796875
5,Dell,ASUS,-0.3203125,-1.3984375
5,Dell,Lenovo,-0.30029296875,-1.4560546875
5,Dell,HP,-0.265625,-1.546875
5,Dell,Apple,-0.242431640625,-1.6484375
5,Apple,ASUS,-0.349853515625,-1.287109375
5,Apple,Lenovo,-0.322021484375,-1.369140625
5,Apple,HP,-0.311767578125,-1.3740234375
5,Apple,Dell,-0.26806640625,-1.517578125
6,ASUS,Lenovo,-0.43994140625,-1.3779296875
6,ASUS,HP,-0.44921875,-1.30859375
6,ASUS,Dell,-0.447265625,-1.337890625
6,ASUS,Apple,-0.4990234375,-1.2646484375
6,Lenovo,ASUS,-0.5537109375,-1.1630859375
6,Lenovo,HP,-0.4794921875,-1.2763671875
6,Lenovo,Dell,-0.49658203125,-1.2626953125
6,Lenovo,Apple,-0.513671875,-1.263671875
6,HP,ASUS,-0.52978515625,-1.2021484375
6,HP,Lenovo,-0.442138671875,-1.3798828125
6,HP,Dell,-0.452880859375,-1.328125
6,HP,Apple,-0.495361328125,-1.2607421875
6,Dell,ASUS,-0.55322265625,-1.1630859375
6,Dell,Lenovo,-0.5263671875,-1.2138671875
6,Dell,HP,-0.488525390625,-1.25390625
6,Dell,Apple,-0.5224609375,-1.2255859375
6,Apple,ASUS,-0.5947265625,-1.0634765625
6,Apple,Lenovo,-0.53369140625,-1.189453125
6,Apple,HP,-0.56396484375,-1.0791015625
6,Apple,Dell,-0.5009765625,-1.2041015625
