template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-20.078125,6.0703125,Apple,small screen,low,Apple,small screen,high
0,-0.6884765625,5.4375,Apple,small screen,low,Apple,large screen,low
0,-16.625,6.0703125,Apple,small screen,low,Apple,large screen,high
0,-0.09100341796875,4.16015625,Apple,small screen,low,Lenovo,small screen,low
0,-20.703125,6.0703125,Apple,small screen,low,Lenovo,small screen,high
0,-0.03094482421875,3.720703125,Apple,small screen,low,Lenovo,large screen,low
0,-16.75,6.0703125,Apple,small screen,low,Lenovo,large screen,high
0,-0.235595703125,4.734375,Apple,small screen,low,Dell,small screen,low
0,-20.640625,6.0703125,Apple,small screen,low,Dell,small screen,high
0,0.007293701171875,3.2578125,Apple,small screen,low,Dell,large screen,low
0,-16.515625,6.0703125,Apple,small screen,low,Dell,large screen,high
0,0.06927490234375,-11.7890625,Apple,small screen,high,Apple,small screen,low
0,0.06927490234375,-9.0390625,Apple,small screen,high,Apple,large screen,low
0,-4.84375,6.0625,Apple,small screen,high,Apple,large screen,high
0,0.06927490234375,-10.7734375,Apple,small screen,high,Lenovo,small screen,low
0,0.06695556640625,-0.01171875,Apple,small screen,high,Lenovo,small screen,high
0,0.06927490234375,-9.5859375,Apple,small screen,high,Lenovo,large screen,low
0,-0.5205078125,5.26171875,Apple,small screen,high,Lenovo,large screen,high
0,0.06927490234375,-10.4921875,Apple,small screen,high,Dell,small screen,low
0,0.06805419921875,-0.6171875,Apple,small screen,high,Dell,small screen,high
0,0.06927490234375,-9.6796875,Apple,small screen,high,Dell,large screen,low
0,-0.40478515625,5.09765625,Apple,small screen,high,Dell,large screen,high
0,-0.6884765625,5.4375,Apple,large screen,low,Apple,small screen,low
0,-18.71875,6.0703125,Apple,large screen,low,Apple,small screen,high
0,-21.390625,6.0703125,Apple,large screen,low,Apple,large screen,high
0,-0.04693603515625,3.861328125,Apple,large screen,low,Lenovo,small screen,low
0,-18.078125,6.0703125,Apple,large screen,low,Lenovo,small screen,high
0,-1.7880859375,5.90234375,Apple,large screen,low,Lenovo,large screen,low
0,-23.21875,6.0703125,Apple,large screen,low,Lenovo,large screen,high
0,-0.01702880859375,3.578125,Apple,large screen,low,Dell,small screen,low
0,-18.234375,6.0703125,Apple,large screen,low,Dell,small screen,high
0,-3.765625,6.046875,Apple,large screen,low,Dell,large screen,low
0,-22.359375,6.0703125,Apple,large screen,low,Dell,large screen,high
0,0.06927490234375,-11.6015625,Apple,large screen,high,Apple,small screen,low
0,0.0692138671875,-3.9296875,Apple,large screen,high,Apple,small screen,high
0,0.06927490234375,-12.4921875,Apple,large screen,high,Apple,large screen,low
0,0.06927490234375,-11.4453125,Apple,large screen,high,Lenovo,small screen,low
0,0.06890869140625,-1.8984375,Apple,large screen,high,Lenovo,small screen,high
0,0.06927490234375,-11.6171875,Apple,large screen,high,Lenovo,large screen,low
0,0.060394287109375,1.34375,Apple,large screen,high,Lenovo,large screen,high
0,0.06927490234375,-11.6796875,Apple,large screen,high,Dell,small screen,low
0,0.069091796875,-2.5859375,Apple,large screen,high,Dell,small screen,high
0,0.06927490234375,-11.0859375,Apple,large screen,high,Dell,large screen,low
0,0.0606689453125,1.3125,Apple,large screen,high,Dell,large screen,high
0,-2.685546875,6.00390625,Lenovo,small screen,low,Apple,small screen,low
0,-18.875,6.0703125,Lenovo,small screen,low,Apple,small screen,high
0,-0.189697265625,4.59375,Lenovo,small screen,low,Apple,large screen,low
0,-14.2734375,6.0703125,Lenovo,small screen,low,Apple,large screen,high
0,-20.21875,6.0703125,Lenovo,small screen,low,Lenovo,small screen,high
0,-0.359375,5.015625,Lenovo,small screen,low,Lenovo,large screen,low
0,-16.90625,6.0703125,Lenovo,small screen,low,Lenovo,large screen,high
0,-5.19921875,6.06640625,Lenovo,small screen,low,Dell,small screen,low
0,-22.109375,6.0703125,Lenovo,small screen,low,Dell,small screen,high
0,-0.45361328125,5.171875,Lenovo,small screen,low,Dell,large screen,low
0,-16.21875,6.0703125,Lenovo,small screen,low,Dell,large screen,high
0,0.06927490234375,-9.3203125,Lenovo,small screen,high,Apple,small screen,low
0,-0.04693603515625,3.861328125,Lenovo,small screen,high,Apple,small screen,high
0,0.06927490234375,-8.7890625,Lenovo,small screen,high,Apple,large screen,low
0,-0.5205078125,5.26171875,Lenovo,small screen,high,Apple,large screen,high
0,0.06927490234375,-11.7890625,Lenovo,small screen,high,Lenovo,small screen,low
0,0.06927490234375,-9.3359375,Lenovo,small screen,high,Lenovo,large screen,low
0,-5.12109375,6.06640625,Lenovo,small screen,high,Lenovo,large screen,high
0,0.06927490234375,-10.2421875,Lenovo,small screen,high,Dell,small screen,low
0,-0.01702880859375,3.578125,Lenovo,small screen,high,Dell,small screen,high
0,0.06927490234375,-9.1015625,Lenovo,small screen,high,Dell,large screen,low
0,-1.505859375,5.83984375,Lenovo,small screen,high,Dell,large screen,high
0,0.0582275390625,1.55859375,Lenovo,large screen,low,Apple,small screen,low
0,-14.5234375,6.0703125,Lenovo,large screen,low,Apple,small screen,high
0,-1.17578125,5.73046875,Lenovo,large screen,low,Apple,large screen,low
0,-19.828125,6.0703125,Lenovo,large screen,low,Apple,large screen,high
0,0.060394287109375,1.34375,Lenovo,large screen,low,Lenovo,small screen,low
0,-17.546875,6.0703125,Lenovo,large screen,low,Lenovo,small screen,high
0,-21.796875,6.0703125,Lenovo,large screen,low,Lenovo,large screen,high
0,0.06390380859375,0.84765625,Lenovo,large screen,low,Dell,small screen,low
0,-16.390625,6.0703125,Lenovo,large screen,low,Dell,small screen,high
0,-2.7734375,6.01171875,Lenovo,large screen,low,Dell,large screen,low
0,-24.09375,6.0703125,Lenovo,large screen,low,Dell,large screen,high
0,0.06927490234375,-11.2890625,Lenovo,large screen,high,Apple,small screen,low
0,0.06927490234375,-4.3515625,Lenovo,large screen,high,Apple,small screen,high
0,0.06927490234375,-9.9609375,Lenovo,large screen,high,Apple,large screen,low
0,0.0091552734375,3.228515625,Lenovo,large screen,high,Apple,large screen,high
0,0.06927490234375,-13.2734375,Lenovo,large screen,high,Lenovo,small screen,low
0,0.06927490234375,-7.3671875,Lenovo,large screen,high,Lenovo,small screen,high
0,0.06927490234375,-12.9765625,Lenovo,large screen,high,Lenovo,large screen,low
0,0.06927490234375,-13.0234375,Lenovo,large screen,high,Dell,small screen,low
0,0.06927490234375,-5.8984375,Lenovo,large screen,high,Dell,small screen,high
0,0.06927490234375,-11.6484375,Lenovo,large screen,high,Dell,large screen,low
0,0.058563232421875,1.52734375,Lenovo,large screen,high,Dell,large screen,high
0,-0.7568359375,5.4921875,Dell,small screen,low,Apple,small screen,low
0,-18.59375,6.0703125,Dell,small screen,low,Apple,small screen,high
0,0.0091552734375,3.228515625,Dell,small screen,low,Apple,large screen,low
0,-13.3359375,6.0703125,Dell,small screen,low,Apple,large screen,high
0,-2.337890625,5.9765625,Dell,small screen,low,Lenovo,small screen,low
0,-20.640625,6.0703125,Dell,small screen,low,Lenovo,small screen,high
0,-0.08636474609375,4.1328125,Dell,small screen,low,Lenovo,large screen,low
0,-15.9765625,6.0703125,Dell,small screen,low,Lenovo,large screen,high
0,-20.5625,6.0703125,Dell,small screen,low,Dell,small screen,high
0,-0.14990234375,4.4453125,Dell,small screen,low,Dell,large screen,low
0,-16.890625,6.0703125,Dell,small screen,low,Dell,large screen,high
0,0.06927490234375,-9.3984375,Dell,small screen,high,Apple,small screen,low
0,0.014404296875,3.140625,Dell,small screen,high,Apple,small screen,high
0,0.06927490234375,-8.6796875,Dell,small screen,high,Apple,large screen,low
0,-0.219482421875,4.6875,Dell,small screen,high,Apple,large screen,high
0,0.06927490234375,-10.5078125,Dell,small screen,high,Lenovo,small screen,low
