Color,BT_Score,iteration
purple,4.585709440758684,0
red,4.585706445458101,0
green,4.0149347212035025,0
blue,2.761576042470921,0
yellow,-15.947926649891187,0
purple,0.6891725384810741,1
blue,0.23893297357391674,1
green,0.2388783949315254,1
red,0.020429819542769678,1
yellow,-1.1874137265292575,1
blue,0.8313218978146892,2
green,0.5106198051615038,2
purple,0.3563662786259627,2
red,-0.10714284333854351,2
yellow,-1.5911651382636336,2
blue,0.6960517751614432,3
green,0.3522445799417966,3
purple,0.3522102277746342,3
red,-0.20161174939607207,3
yellow,-1.1988948334818303,3
blue,0.5254569639628031,4
purple,0.3498030135220134,4
green,0.1781857070648627,4
red,-0.1618402690175813,4
yellow,-0.8916054155321049,4
blue,0.6792157902173059,5
purple,0.30401852068485624,5
green,0.15891989912960014,5
red,-0.057542933312674904,5
yellow,-1.0846112767190874,5
blue,0.6377734511397861,6
purple,0.31851250218089433,6
green,0.19396977790246694,6
red,-0.174600789147199,6
yellow,-0.9756549420759413,6
blue,0.6225962366296969,7
purple,0.5080016572774042,7
green,0.17566826945563463,7
red,-0.26168431870487296,7
yellow,-1.0445818446578485,7
purple,0.6030266387327643,8
blue,0.5519873925077832,8
green,0.1566636348567414,8
red,-0.2811686533710258,8
yellow,-1.0305090127262702,8
blue,0.47374841724431604,9
purple,0.38655064436038344,9
green,0.08930068506345634,9
red,-0.16315917994475626,9
yellow,-0.7864405667233854,9
blue,0.5576065855214196,10
purple,0.357213983381115,10
green,0.08497132594725088,10
red,-0.10799698063078012,10
yellow,-0.8917949142190125,10
blue,0.5503013213622339,11
purple,0.36637679693678393,11
green,0.08049491891311078,11
red,-0.06131397636320912,11
yellow,-0.9358590608489337,11
blue,0.434716091358176,12
purple,0.36801947718186057,12
green,0.07382956590370071,12
red,0.009019918422964679,12
yellow,-0.885585052866702,12
blue,0.3986890141692072,13
purple,0.33744181051382327,13
green,0.06663191604739893,13
red,0.006923473697483473,13
yellow,-0.8096862144279058,13
blue,0.36849596990970923,14
purple,0.3118409038996788,14
green,0.06083189519847565,14
red,0.0054448482093576445,14
yellow,-0.7466136172172142,14
purple,0.29214401631935516,15
blue,0.23992121465066418,15
green,0.13562586658821374,15
red,0.08386300106040068,15
yellow,-0.7515540986186267,15
blue,0.275627787802172,16
purple,0.25094831218469693,16
green,0.1283569068073902,16
red,0.10394734640158276,16
yellow,-0.758880353195849,16
blue,0.30902551792785715,17
purple,0.23884207450223016,17
red,0.12281058840873982,17
green,0.12281005262874345,17
yellow,-0.7934882334675848,17
blue,0.29169361033948604,18
purple,0.26937628325134,18
red,0.11575837375869469,18
green,0.09403328135864797,18
yellow,-0.7708615487081474,18
blue,0.2959990345960364,19
purple,0.29589515041416803,19
red,0.08788278068689692,19
green,0.046883983454897304,19
yellow,-0.7266609491519915,19
blue,0.3016416924094045,20
purple,0.2417591098223255,20
red,0.12303426639997639,20
green,0.04452982226998614,20
yellow,-0.7109648909017352,20
blue,0.2866106650949618,21
purple,0.22970221006229963,21
red,0.11678125423733832,21
green,0.0418481217696538,21
yellow,-0.6749422511642749,21
blue,0.27300416895207746,22
purple,0.2368034693720631,22
red,0.110999650665903,22
green,0.021627768103172684,22
yellow,-0.6424350570932091,22
blue,0.26076420930744604,23
purple,0.22550412812952203,23
red,0.10589084810133897,23
green,0.020030944167679365,23
yellow,-0.6121901297059864,23
blue,0.24990398657683954,24
purple,0.20024607761337165,24
red,0.13435647387871796,24
green,0.019567883995350144,24
yellow,-0.6040744220642509,24
purple,0.2550525221064035,25
blue,0.23912654338509043,25
red,0.06529884144033815,25
green,0.0024111144454082023,25
yellow,-0.561889021377219,25
purple,0.24494922014974208,26
blue,0.22965057018091528,26
red,0.06259223723590424,26
green,0.0021344349947298724,26
yellow,-0.5393264625612844,26
purple,0.26567877107861193,27
blue,0.22138439145525268,27
red,0.06032957589505372,27
green,-0.012547259626273899,27
yellow,-0.5348454788026302,27
purple,0.28641573787856345,28
blue,0.2148730542106847,28
red,0.07316383593163778,28
green,0.0026021108006588634,28
yellow,-0.5770547388215164,28
purple,0.27614027737318736,29
blue,0.20718339381205197,29
red,0.07042884547104222,29
green,0.002327844534526946,29
yellow,-0.5560803611907872,29
purple,0.2819857727803665,30
blue,0.2551294037604208,30
red,0.05570813694647825,30
green,0.0028188113044294028,30
yellow,-0.5956421247917376,30
blue,0.26074509413518854,31
purple,0.23477926174967934,31
red,0.06741561883085723,31
green,0.05460369333069082,31
yellow,-0.6175436680464372,31
blue,0.2522356593823645,32
purple,0.22734540465706488,32
red,0.06501671953947152,32
green,0.0524811253580566,32
yellow,-0.5970789089369646,32
purple,0.26999582941018474,33
blue,0.23327056216163555,33
green,0.07569043773248296,33
red,0.039493555365389454,33
yellow,-0.6184503846697069,33
purple,0.26162052798021307,34
blue,0.2260792410630188,34
green,0.07324688497389786,34
red,0.038134883689345145,34
yellow,-0.5990815377064536,34
purple,0.2661678356925634,35
blue,0.23158539270555423,35
green,0.0714385947003322,35
red,0.03728002225660987,35
yellow,-0.6064718453550597,35
purple,0.2588898309419818,36
blue,0.22511636409959834,36
green,0.06951915378216711,36
red,0.04720412470070556,36
yellow,-0.6007294735244315,36
blue,0.26201893617308514,37
purple,0.21840458270423824,37
red,0.056415576591135164,37
green,0.034869950466607236,37
yellow,-0.5717090459350516,37
blue,0.2339028658766722,38
purple,0.20212664064806063,38
red,0.06542823074737925,38
green,0.06541554297561447,38
yellow,-0.5668732802477265,38
blue,0.2582454332911226,39
purple,0.15536400221220958,39
red,0.06340412911679039,39
green,0.06340373089800266,39
yellow,-0.5404172955181394,39
blue,0.27267019084214894,40
purple,0.12205195553796955,40
red,0.0821513062177317,40
green,0.08215108955756989,40
yellow,-0.5590245421554059,40
blue,0.2657306636140646,41
purple,0.10917699168007289,41
red,0.08970738314083349,41
green,0.07998228296697363,41
yellow,-0.5445973214019304,41
blue,0.2690760025123424,42
purple,0.10660685300274508,42
red,0.0876105650214356,42
green,0.0781231842876764,42
yellow,-0.5414166048242066,42
blue,0.2628737907709606,43
purple,0.13205044521964027,43
red,0.08562040787214897,43
green,0.0578061535319776,43
yellow,-0.538350797394699,43
blue,0.2566581257685101,44
purple,0.12889613148053058,44
red,0.08354384688321659,44
green,0.056368379470555396,44
yellow,-0.5254664836028269,44
blue,0.27834072370549023,45
purple,0.10878943853138168,45
red,0.09099961357400588,45
green,0.06438135048325933,45
yellow,-0.5425111262941087,45
blue,0.2808240486902207,46
red,0.10598619772439122,46
purple,0.07994218247215201,46
green,0.05392837103587311,46
yellow,-0.5206807999226228,46
blue,0.27492781600976457,47
red,0.10342510933644178,47
purple,0.07835926970333418,47
green,0.05255491680198077,47
yellow,-0.5092671118515568,47
