template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-1.421875,-0.28125,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-0.8828125,-0.54296875,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-1.0234375,-0.453125,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-1.484375,-0.26171875,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-0.89453125,-0.53515625,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-0.27734375,-1.4453125,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-0.49609375,-0.94921875,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-0.41015625,-1.1015625,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-0.361328125,-1.203125,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-1.421875,-0.27734375,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-0.796875,-0.6015625,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-0.609375,-0.79296875,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-1.4921875,-0.2578125,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-0.80859375,-0.59765625,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-0.263671875,-1.4765625,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-0.62109375,-0.77734375,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-0.3828125,-1.15625,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-0.302734375,-1.359375,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-1.3984375,-0.287109375,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-0.7734375,-0.62109375,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-0.5703125,-0.8359375,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-1.4921875,-0.255859375,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-0.79296875,-0.60546875,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-0.244140625,-1.546875,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-0.6171875,-0.78125,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-0.37890625,-1.171875,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-0.357421875,-1.2109375,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-1.40625,-0.28515625,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-0.765625,-0.62890625,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-0.61328125,-0.78515625,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-1.484375,-0.259765625,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-0.78515625,-0.61328125,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-0.2578125,-1.5,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-0.640625,-0.7578125,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-0.3828125,-1.15625,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-0.388671875,-1.1484375,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-1.21875,-0.35546875,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-0.734375,-0.65625,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-0.546875,-0.87109375,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-1.3125,-0.31640625,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-0.734375,-0.66015625,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-0.2734375,-1.453125,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-0.6953125,-0.6953125,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-0.369140625,-1.1875,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,-0.05078125,-3.109375,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,-0.388671875,-1.1484375,ASUS,13-inch,8GB,ASUS,13-inch,16GB
0,-0.1669921875,-1.8984375,ASUS,13-inch,8GB,ASUS,14-inch,4GB
0,-1.1875,-0.369140625,ASUS,13-inch,8GB,ASUS,14-inch,8GB
0,-0.45703125,-1.0078125,ASUS,13-inch,8GB,ASUS,14-inch,16GB
0,-0.10498046875,-2.34375,ASUS,13-inch,8GB,ASUS,16-inch,4GB
0,-0.2275390625,-1.6171875,ASUS,13-inch,8GB,ASUS,16-inch,8GB
0,-0.25,-1.5234375,ASUS,13-inch,8GB,ASUS,16-inch,16GB
0,-0.07568359375,-2.65625,ASUS,13-inch,8GB,Lenovo,13-inch,4GB
0,-0.359375,-1.203125,ASUS,13-inch,8GB,Lenovo,13-inch,8GB
0,-0.380859375,-1.15625,ASUS,13-inch,8GB,Lenovo,13-inch,16GB
0,-0.1806640625,-1.8125,ASUS,13-inch,8GB,Lenovo,14-inch,4GB
0,-0.7109375,-0.67578125,ASUS,13-inch,8GB,Lenovo,14-inch,8GB
0,-0.41796875,-1.078125,ASUS,13-inch,8GB,Lenovo,14-inch,16GB
0,-0.12158203125,-2.203125,ASUS,13-inch,8GB,Lenovo,16-inch,4GB
0,-0.2451171875,-1.5390625,ASUS,13-inch,8GB,Lenovo,16-inch,8GB
0,-0.2373046875,-1.5703125,ASUS,13-inch,8GB,Lenovo,16-inch,16GB
0,-0.061279296875,-2.875,ASUS,13-inch,8GB,HP,13-inch,4GB
0,-0.28125,-1.4140625,ASUS,13-inch,8GB,HP,13-inch,8GB
0,-0.37109375,-1.1796875,ASUS,13-inch,8GB,HP,13-inch,16GB
0,-0.1630859375,-1.9140625,ASUS,13-inch,8GB,HP,14-inch,4GB
0,-0.6796875,-0.71484375,ASUS,13-inch,8GB,HP,14-inch,8GB
0,-0.400390625,-1.1171875,ASUS,13-inch,8GB,HP,14-inch,16GB
0,-0.1064453125,-2.328125,ASUS,13-inch,8GB,HP,16-inch,4GB
0,-0.224609375,-1.6171875,ASUS,13-inch,8GB,HP,16-inch,8GB
0,-0.2255859375,-1.6171875,ASUS,13-inch,8GB,HP,16-inch,16GB
0,-0.068359375,-2.765625,ASUS,13-inch,8GB,Dell,13-inch,4GB
0,-0.3359375,-1.265625,ASUS,13-inch,8GB,Dell,13-inch,8GB
0,-0.353515625,-1.21875,ASUS,13-inch,8GB,Dell,13-inch,16GB
0,-0.1669921875,-1.890625,ASUS,13-inch,8GB,Dell,14-inch,4GB
0,-0.7109375,-0.6796875,ASUS,13-inch,8GB,Dell,14-inch,8GB
0,-0.40234375,-1.109375,ASUS,13-inch,8GB,Dell,14-inch,16GB
0,-0.10791015625,-2.3125,ASUS,13-inch,8GB,Dell,16-inch,4GB
0,-0.2353515625,-1.578125,ASUS,13-inch,8GB,Dell,16-inch,8GB
0,-0.22265625,-1.625,ASUS,13-inch,8GB,Dell,16-inch,16GB
0,-0.087890625,-2.53125,ASUS,13-inch,8GB,Apple,13-inch,4GB
0,-0.3359375,-1.265625,ASUS,13-inch,8GB,Apple,13-inch,8GB
