template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-0.6484375,-0.7734375,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-0.54296875,-0.91796875,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-0.54296875,-0.91796875,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-0.6484375,-0.7734375,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-0.58984375,-0.83984375,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-0.58984375,-0.83984375,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-0.6484375,-0.7734375,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-0.48828125,-0.98828125,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-0.58984375,-0.83984375,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-0.58984375,-0.83984375,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-0.6484375,-0.7734375,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-0.58984375,-0.83984375,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-0.6484375,-0.7734375,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-0.58984375,-0.83984375,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-0.58984375,-0.83984375,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-0.6484375,-0.7734375,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-0.58984375,-0.83984375,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-0.6484375,-0.7734375,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-0.5390625,-0.9140625,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-0.59375,-0.84375,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,-0.65234375,-0.77734375,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,-0.58984375,-0.83984375,ASUS,13-inch,8GB,ASUS,13-inch,16GB
0,-0.65234375,-0.77734375,ASUS,13-inch,8GB,ASUS,14-inch,4GB
0,-0.5390625,-0.9140625,ASUS,13-inch,8GB,ASUS,14-inch,8GB
0,-0.6484375,-0.7734375,ASUS,13-inch,8GB,ASUS,14-inch,16GB
0,-0.59375,-0.84375,ASUS,13-inch,8GB,ASUS,16-inch,4GB
0,-0.54296875,-0.91796875,ASUS,13-inch,8GB,ASUS,16-inch,8GB
0,-0.54296875,-0.91796875,ASUS,13-inch,8GB,ASUS,16-inch,16GB
0,-0.65234375,-0.77734375,ASUS,13-inch,8GB,Lenovo,13-inch,4GB
0,-0.59375,-0.84375,ASUS,13-inch,8GB,Lenovo,13-inch,8GB
0,-0.59375,-0.84375,ASUS,13-inch,8GB,Lenovo,13-inch,16GB
0,-0.65234375,-0.77734375,ASUS,13-inch,8GB,Lenovo,14-inch,4GB
0,-0.59375,-0.84375,ASUS,13-inch,8GB,Lenovo,14-inch,8GB
0,-0.6484375,-0.7734375,ASUS,13-inch,8GB,Lenovo,14-inch,16GB
0,-0.6484375,-0.7734375,ASUS,13-inch,8GB,Lenovo,16-inch,4GB
