template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-23.5,9.5,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-15.75,9.5,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-0.38671875,8.375,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-24.5,9.5,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-17.125,9.5,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-0.0030059814453125,3.875,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-24.0,9.5,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-14.125,9.5,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-5.375,9.5,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-25.25,9.5,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-19.625,9.5,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-3.40625,9.4375,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-25.25,9.5,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-19.375,9.5,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-4.75,9.5,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-24.5,9.5,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-18.25,9.5,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-5.375,9.5,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-25.625,9.5,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-17.5,9.5,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-0.97265625,9.0,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-25.375,9.5,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-17.625,9.5,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-0.07861328125,6.9375,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-24.375,9.5,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-16.625,9.5,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-5.375,9.5,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-25.75,9.5,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-18.5,9.5,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-0.82421875,8.9375,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-25.75,9.5,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-17.875,9.5,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-2.125,9.375,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-24.75,9.5,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-15.25,9.5,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-0.001861572265625,3.5,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-26.0,9.5,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-16.125,9.5,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-0.00299072265625,3.875,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-25.625,9.5,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-15.375,9.5,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-0.0018768310546875,3.5,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-24.75,9.5,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-14.875,9.5,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,0.0006103515625,-10.75,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,-10.125,9.5,ASUS,13-inch,8GB,ASUS,13-inch,16GB
0,0.0006103515625,-9.75,ASUS,13-inch,8GB,ASUS,14-inch,4GB
0,-6.25,9.5,ASUS,13-inch,8GB,ASUS,14-inch,8GB
0,-9.5,9.5,ASUS,13-inch,8GB,ASUS,14-inch,16GB
0,0.0006103515625,-9.75,ASUS,13-inch,8GB,ASUS,16-inch,4GB
0,-6.5,9.5,ASUS,13-inch,8GB,ASUS,16-inch,8GB
0,0.000545501708984375,-0.125,ASUS,13-inch,8GB,ASUS,16-inch,16GB
0,0.0006103515625,-11.375,ASUS,13-inch,8GB,Lenovo,13-inch,4GB
0,-0.0015716552734375,3.375,ASUS,13-inch,8GB,Lenovo,13-inch,8GB
0,-11.875,9.5,ASUS,13-inch,8GB,Lenovo,13-inch,16GB
0,0.0006103515625,-10.25,ASUS,13-inch,8GB,Lenovo,14-inch,4GB
0,-2.578125,9.4375,ASUS,13-inch,8GB,Lenovo,14-inch,8GB
0,-9.25,9.5,ASUS,13-inch,8GB,Lenovo,14-inch,16GB
0,0.0006103515625,-10.125,ASUS,13-inch,8GB,Lenovo,16-inch,4GB
0,-5.25,9.5,ASUS,13-inch,8GB,Lenovo,16-inch,8GB
0,0.00045013427734375,0.75,ASUS,13-inch,8GB,Lenovo,16-inch,16GB
0,0.0006103515625,-11.5,ASUS,13-inch,8GB,HP,13-inch,4GB
0,0.000274658203125,1.5,ASUS,13-inch,8GB,HP,13-inch,8GB
0,-10.875,9.5,ASUS,13-inch,8GB,HP,13-inch,16GB
0,0.0006103515625,-10.0,ASUS,13-inch,8GB,HP,14-inch,4GB
0,-0.0135498046875,5.25,ASUS,13-inch,8GB,HP,14-inch,8GB
0,-8.625,9.5,ASUS,13-inch,8GB,HP,14-inch,16GB
0,0.0006103515625,-9.875,ASUS,13-inch,8GB,HP,16-inch,4GB
0,-3.53125,9.5,ASUS,13-inch,8GB,HP,16-inch,8GB
0,0.0005340576171875,0.0,ASUS,13-inch,8GB,HP,16-inch,16GB
0,0.0006103515625,-11.5,ASUS,13-inch,8GB,Dell,13-inch,4GB
0,-1.52587890625e-05,2.125,ASUS,13-inch,8GB,Dell,13-inch,8GB
0,-10.375,9.5,ASUS,13-inch,8GB,Dell,13-inch,16GB
0,0.0006103515625,-10.875,ASUS,13-inch,8GB,Dell,14-inch,4GB
0,-0.0291748046875,5.96875,ASUS,13-inch,8GB,Dell,14-inch,8GB
0,-8.625,9.5,ASUS,13-inch,8GB,Dell,14-inch,16GB
