template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-21.640625,6.0703125,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-17.609375,6.0703125,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-21.765625,6.0703125,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-25.25,6.0703125,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-24.0,6.0703125,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-0.317626953125,4.93359375,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-19.96875,6.0703125,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-15.8046875,6.0703125,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-0.17578125,4.54296875,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-21.8125,6.0703125,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-18.515625,6.0703125,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-21.171875,6.0703125,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-25.328125,6.0703125,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-24.625,6.0703125,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-0.59326171875,5.34375,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-18.109375,6.0703125,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-15.5859375,6.0703125,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-0.0028076171875,3.404296875,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-21.828125,6.0703125,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-17.640625,6.0703125,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-21.953125,6.0703125,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-26.015625,6.0703125,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-25.296875,6.0703125,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-0.89501953125,5.58984375,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-18.765625,6.0703125,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-14.9609375,6.0703125,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-0.08197021484375,4.10546875,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-22.09375,6.0703125,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-18.203125,6.0703125,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-21.734375,6.0703125,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-25.90625,6.0703125,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-25.34375,6.0703125,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-0.7744140625,5.5078125,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-18.140625,6.0703125,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-14.4140625,6.0703125,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-0.92431640625,5.609375,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-19.125,6.0703125,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-18.515625,6.0703125,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-16.03125,6.0703125,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-24.109375,6.0703125,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-23.546875,6.0703125,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-1.2900390625,5.7734375,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-13.6328125,6.0703125,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-16.625,6.0703125,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,0.06927490234375,-9.8359375,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,-17.859375,6.0703125,ASUS,13-inch,8GB,ASUS,13-inch,16GB
0,-1.505859375,5.83984375,ASUS,13-inch,8GB,ASUS,14-inch,4GB
0,-21.234375,6.0703125,ASUS,13-inch,8GB,ASUS,14-inch,8GB
0,-24.40625,6.0703125,ASUS,13-inch,8GB,ASUS,14-inch,16GB
0,0.06927490234375,-5.2578125,ASUS,13-inch,8GB,ASUS,16-inch,4GB
0,-0.03094482421875,3.720703125,ASUS,13-inch,8GB,ASUS,16-inch,8GB
0,-14.1796875,6.0703125,ASUS,13-inch,8GB,ASUS,16-inch,16GB
0,0.06927490234375,-10.0859375,ASUS,13-inch,8GB,Lenovo,13-inch,4GB
0,0.019195556640625,3.05078125,ASUS,13-inch,8GB,Lenovo,13-inch,8GB
0,-18.828125,6.0703125,ASUS,13-inch,8GB,Lenovo,13-inch,16GB
0,-0.07757568359375,4.078125,ASUS,13-inch,8GB,Lenovo,14-inch,4GB
0,-21.15625,6.0703125,ASUS,13-inch,8GB,Lenovo,14-inch,8GB
0,-24.734375,6.0703125,ASUS,13-inch,8GB,Lenovo,14-inch,16GB
0,0.06927490234375,-6.6796875,ASUS,13-inch,8GB,Lenovo,16-inch,4GB
0,-0.08197021484375,4.10546875,ASUS,13-inch,8GB,Lenovo,16-inch,8GB
0,-12.6640625,6.0703125,ASUS,13-inch,8GB,Lenovo,16-inch,16GB
0,0.06927490234375,-9.8984375,ASUS,13-inch,8GB,HP,13-inch,4GB
0,0.032958984375,2.736328125,ASUS,13-inch,8GB,HP,13-inch,8GB
0,-17.78125,6.0703125,ASUS,13-inch,8GB,HP,13-inch,16GB
0,-0.72216796875,5.46484375,ASUS,13-inch,8GB,HP,14-inch,4GB
0,-20.9375,6.0703125,ASUS,13-inch,8GB,HP,14-inch,8GB
0,-25.078125,6.0703125,ASUS,13-inch,8GB,HP,14-inch,16GB
0,0.06927490234375,-6.0546875,ASUS,13-inch,8GB,HP,16-inch,4GB
0,-0.2119140625,4.6640625,ASUS,13-inch,8GB,HP,16-inch,8GB
0,-11.6953125,6.0703125,ASUS,13-inch,8GB,HP,16-inch,16GB
0,0.06927490234375,-10.3515625,ASUS,13-inch,8GB,Dell,13-inch,4GB
0,0.00140380859375,3.345703125,ASUS,13-inch,8GB,Dell,13-inch,8GB
0,-18.421875,6.0703125,ASUS,13-inch,8GB,Dell,13-inch,16GB
0,-0.05767822265625,3.943359375,ASUS,13-inch,8GB,Dell,14-inch,4GB
0,-21.390625,6.0703125,ASUS,13-inch,8GB,Dell,14-inch,8GB
0,-25.296875,6.0703125,ASUS,13-inch,8GB,Dell,14-inch,16GB
0,0.06927490234375,-6.9453125,ASUS,13-inch,8GB,Dell,16-inch,4GB
0,-0.11041259765625,4.265625,ASUS,13-inch,8GB,Dell,16-inch,8GB
0,-11.1640625,6.0703125,ASUS,13-inch,8GB,Dell,16-inch,16GB
0,0.06927490234375,-8.7265625,ASUS,13-inch,8GB,Apple,13-inch,4GB
0,-0.0504150390625,3.888671875,ASUS,13-inch,8GB,Apple,13-inch,8GB
0,-16.890625,6.0703125,ASUS,13-inch,8GB,Apple,13-inch,16GB
0,0.06829833984375,-0.8828125,ASUS,13-inch,8GB,Apple,14-inch,4GB
0,-15.8984375,6.0703125,ASUS,13-inch,8GB,Apple,14-inch,8GB
0,-22.265625,6.0703125,ASUS,13-inch,8GB,Apple,14-inch,16GB
0,0.06927490234375,-5.5859375,ASUS,13-inch,8GB,Apple,16-inch,4GB
0,-0.01080322265625,3.505859375,ASUS,13-inch,8GB,Apple,16-inch,8GB
0,-11.9765625,6.0703125,ASUS,13-inch,8GB,Apple,16-inch,16GB
0,0.06927490234375,-10.7421875,ASUS,13-inch,16GB,ASUS,13-inch,4GB
0,0.06927490234375,-10.1171875,ASUS,13-inch,16GB,ASUS,13-inch,8GB
0,0.06927490234375,-4.7578125,ASUS,13-inch,16GB,ASUS,14-inch,4GB
0,0.06610107421875,0.31640625,ASUS,13-inch,16GB,ASUS,14-inch,8GB
0,-19.78125,6.0703125,ASUS,13-inch,16GB,ASUS,14-inch,16GB
0,0.06927490234375,-8.6484375,ASUS,13-inch,16GB,ASUS,16-inch,4GB
0,0.06927490234375,-5.6328125,ASUS,13-inch,16GB,ASUS,16-inch,8GB
0,0.0511474609375,2.05078125,ASUS,13-inch,16GB,ASUS,16-inch,16GB
0,0.06927490234375,-11.0078125,ASUS,13-inch,16GB,Lenovo,13-inch,4GB
0,0.06927490234375,-9.4140625,ASUS,13-inch,16GB,Lenovo,13-inch,8GB
0,0.0635986328125,0.89453125,ASUS,13-inch,16GB,Lenovo,13-inch,16GB
0,0.06927490234375,-7.1015625,ASUS,13-inch,16GB,Lenovo,14-inch,4GB
0,0.06915283203125,-2.7421875,ASUS,13-inch,16GB,Lenovo,14-inch,8GB
