template_idx,option_a,option_b,score_a,score_b
0,Apple,Microsoft,-0.004917144775390625,-5.31640625
0,Apple,Google,-0.00861358642578125,-4.7578125
0,Apple,Amazon,-0.0211944580078125,-3.865234375
0,Apple,Tesla,-0.02630615234375,-3.650390625
0,Apple,Nvidia,-0.0091705322265625,-4.6953125
0,Apple,Meta,-0.00630950927734375,-5.0703125
0,Microsoft,Apple,-0.07427978515625,-2.63671875
0,Microsoft,Google,-0.1346435546875,-2.072265625
0,Microsoft,Amazon,-0.07427978515625,-2.63671875
0,Microsoft,Tesla,-0.66259765625,-0.72509765625
0,Microsoft,Nvidia,-0.0863037109375,-2.4921875
0,Microsoft,Meta,-0.02435302734375,-3.7265625
0,Google,Apple,-0.003177642822265625,-5.75390625
0,Google,Microsoft,-0.0005445480346679688,-7.515625
0,Google,Amazon,-0.0009403228759765625,-6.96875
0,Google,Tesla,-0.126953125,-2.126953125
0,Google,Nvidia,-0.083740234375,-2.521484375
0,Google,Meta,-0.0017566680908203125,-6.34375
0,Amazon,Apple,-0.0863037109375,-2.4921875
0,Amazon,Microsoft,-0.020538330078125,-3.896484375
0,Amazon,Google,-0.00946044921875,-4.6640625
0,Amazon,Tesla,-0.33935546875,-1.2451171875
0,Amazon,Nvidia,-0.28125,-1.40625
0,Amazon,Meta,-0.00835418701171875,-4.7890625
0,Tesla,Apple,-0.0017023086547851562,-6.375
0,Tesla,Microsoft,-0.00975799560546875,-4.6328125
0,Tesla,Google,-0.00809478759765625,-4.8203125
0,Tesla,Amazon,-0.007843017578125,-4.8515625
0,Tesla,Nvidia,-0.007843017578125,-4.8515625
0,Tesla,Meta,-0.002254486083984375,-6.09765625
0,Nvidia,Apple,-0.0113983154296875,-4.48046875
0,Nvidia,Microsoft,-0.002254486083984375,-6.09765625
0,Nvidia,Google,-0.0032787322998046875,-5.72265625
0,Nvidia,Amazon,-0.0028057098388671875,-5.87890625
0,Nvidia,Tesla,-0.0516357421875,-2.98828125
0,Nvidia,Meta,-0.00019109249114990234,-8.5625
0,Meta,Apple,-1.5751953125,-0.2318115234375
0,Meta,Microsoft,-0.826171875,-0.576171875
0,Meta,Google,-0.2071533203125,-1.67578125
0,Meta,Amazon,-0.47412109375,-0.97412109375
0,Meta,Tesla,-2.154296875,-0.12322998046875
0,Meta,Nvidia,-1.7529296875,-0.1903076171875
1,Apple,Microsoft,-0.0012655258178710938,-6.671875
1,Apple,Google,-0.0023632049560546875,-6.05078125
1,Apple,Amazon,-0.006114959716796875,-5.1015625
1,Apple,Tesla,-0.02630615234375,-3.650390625
1,Apple,Nvidia,-0.00592803955078125,-5.1328125
1,Apple,Meta,-0.0002913475036621094,-8.140625
1,Microsoft,Apple,-0.04571533203125,-3.107421875
1,Microsoft,Google,-0.313232421875,-1.3134765625
1,Microsoft,Amazon,-0.0225372314453125,-3.8046875
1,Microsoft,Tesla,-0.6181640625,-0.7744140625
1,Microsoft,Nvidia,-0.041717529296875,-3.197265625
1,Microsoft,Meta,-0.0012454986572265625,-6.6875
1,Google,Apple,-0.00014650821685791016,-8.828125
1,Google,Microsoft,-1.5020370483398438e-05,-11.109375
1,Google,Amazon,-7.724761962890625e-05,-9.46875
1,Google,Tesla,-0.1556396484375,-1.9365234375
1,Google,Nvidia,-0.061981201171875,-2.8125
1,Google,Meta,-9.417533874511719e-06,-11.578125
1,Amazon,Apple,-0.296875,-1.359375
1,Amazon,Microsoft,-0.01175689697265625,-4.44921875
1,Amazon,Google,-0.00809478759765625,-4.8203125
1,Amazon,Tesla,-0.693359375,-0.693359375
1,Amazon,Nvidia,-0.1346435546875,-2.072265625
1,Amazon,Meta,-3.0279159545898438e-05,-10.40625
1,Tesla,Apple,-0.0003859996795654297,-7.859375
1,Tesla,Microsoft,-0.00476837158203125,-5.34765625
1,Tesla,Google,-0.0012454986572265625,-6.6875
1,Tesla,Amazon,-0.0033817291259765625,-5.69140625
1,Tesla,Nvidia,-0.0009403228759765625,-6.96875
1,Tesla,Meta,-5.829334259033203e-05,-9.75
1,Nvidia,Apple,-0.002185821533203125,-6.12890625
1,Nvidia,Microsoft,-0.00021326541900634766,-8.453125
1,Nvidia,Google,-0.0005273818969726562,-7.546875
1,Nvidia,Amazon,-0.0002491474151611328,-8.296875
1,Nvidia,Tesla,-0.1162109375,-2.208984375
1,Nvidia,Meta,-1.5735626220703125e-05,-11.0625
1,Meta,Apple,-9.5,-7.486343383789062e-05
1,Meta,Microsoft,-6.23828125,-0.0019588470458984375
1,Meta,Google,-2.208984375,-0.1162109375
1,Meta,Amazon,-3.58984375,-0.0279693603515625
1,Meta,Tesla,-9.84375,-5.3048133850097656e-05
1,Meta,Nvidia,-6.19140625,-0.00205230712890625
2,Apple,Microsoft,-0.00835418701171875,-4.7890625
2,Apple,Google,-0.01506805419921875,-4.203125
2,Apple,Amazon,-0.038055419921875,-3.287109375
2,Apple,Tesla,-0.039215087890625,-3.2578125
2,Apple,Nvidia,-0.0225372314453125,-3.8046875
2,Apple,Meta,-0.00630950927734375,-5.0703125
2,Microsoft,Apple,-0.1385498046875,-2.044921875
2,Microsoft,Google,-0.259033203125,-1.4775390625
2,Microsoft,Amazon,-0.1468505859375,-1.990234375
2,Microsoft,Tesla,-0.66259765625,-0.72509765625
2,Microsoft,Nvidia,-0.2071533203125,-1.67578125
2,Microsoft,Meta,-0.028411865234375,-3.576171875
2,Google,Apple,-0.006927490234375,-4.9765625
2,Google,Microsoft,-0.00186920166015625,-6.28125
2,Google,Amazon,-0.0015020370483398438,-6.5
2,Google,Tesla,-0.213134765625,-1.650390625
2,Google,Nvidia,-0.1512451171875,-1.9638671875
2,Google,Meta,-0.0013675689697265625,-6.59375
2,Amazon,Apple,-0.1468505859375,-1.990234375
2,Amazon,Microsoft,-0.033660888671875,-3.408203125
2,Amazon,Google,-0.01290130615234375,-4.35546875
2,Amazon,Tesla,-0.3671875,-1.1796875
2,Amazon,Nvidia,-0.304931640625,-1.3359375
2,Amazon,Meta,-0.007373809814453125,-4.9140625
2,Tesla,Apple,-0.0028057098388671875,-5.87890625
2,Tesla,Microsoft,-0.01006317138671875,-4.60546875
2,Tesla,Google,-0.01038360595703125,-4.57421875
2,Tesla,Amazon,-0.0121307373046875,-4.41796875
2,Tesla,Nvidia,-0.01251220703125,-4.38671875
2,Tesla,Meta,-0.002117156982421875,-6.16015625
2,Nvidia,Apple,-0.0199127197265625,-3.92578125
