template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-1.3515625,-0.349609375,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-1.2421875,-0.37109375,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-1.4296875,-0.302734375,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-1.34375,-0.345703125,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-1.4296875,-0.30859375,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-1.5234375,-0.2734375,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-1.4375,-0.310546875,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-1.3359375,-0.333984375,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-1.4296875,-0.302734375,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-1.34375,-0.34765625,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-1.4296875,-0.302734375,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-1.4296875,-0.302734375,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-1.4375,-0.3125,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-1.3359375,-0.337890625,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-1.5234375,-0.2734375,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-1.4453125,-0.31640625,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-1.4296875,-0.3046875,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-1.421875,-0.298828125,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-1.4296875,-0.306640625,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-1.3359375,-0.3359375,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-1.6171875,-0.2431640625,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-1.53125,-0.279296875,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-1.3359375,-0.337890625,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-1.515625,-0.26953125,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-1.7265625,-0.2275390625,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-1.3359375,-0.333984375,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-1.6171875,-0.2412109375,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-1.5234375,-0.275390625,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-1.4296875,-0.302734375,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-1.6171875,-0.2431640625,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-1.625,-0.251953125,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-1.4296875,-0.306640625,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-1.71875,-0.21875,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-1.6328125,-0.255859375,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-1.421875,-0.30078125,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-1.5234375,-0.2734375,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-1.53125,-0.283203125,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-1.4296875,-0.302734375,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-1.6171875,-0.2451171875,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-1.6328125,-0.2578125,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-1.4296875,-0.3046875,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-1.7265625,-0.22265625,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-1.8359375,-0.2138671875,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-1.4296875,-0.302734375,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,-1.71875,-0.2158203125,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,-1.8125,-0.1904296875,ASUS,13-inch,8GB,ASUS,13-inch,16GB
0,-1.71875,-0.216796875,ASUS,13-inch,8GB,ASUS,14-inch,4GB
0,-1.71875,-0.2158203125,ASUS,13-inch,8GB,ASUS,14-inch,8GB
0,-1.8203125,-0.1943359375,ASUS,13-inch,8GB,ASUS,14-inch,16GB
0,-1.8203125,-0.1943359375,ASUS,13-inch,8GB,ASUS,16-inch,4GB
0,-1.8203125,-0.1953125,ASUS,13-inch,8GB,ASUS,16-inch,8GB
0,-2.03125,-0.154296875,ASUS,13-inch,8GB,ASUS,16-inch,16GB
0,-1.8203125,-0.1943359375,ASUS,13-inch,8GB,Lenovo,13-inch,4GB
0,-1.8203125,-0.1962890625,ASUS,13-inch,8GB,Lenovo,13-inch,8GB
0,-1.921875,-0.171875,ASUS,13-inch,8GB,Lenovo,13-inch,16GB
0,-1.921875,-0.1748046875,ASUS,13-inch,8GB,Lenovo,14-inch,4GB
0,-1.921875,-0.17578125,ASUS,13-inch,8GB,Lenovo,14-inch,8GB
0,-1.921875,-0.1748046875,ASUS,13-inch,8GB,Lenovo,14-inch,16GB
0,-1.921875,-0.173828125,ASUS,13-inch,8GB,Lenovo,16-inch,4GB
0,-1.921875,-0.1748046875,ASUS,13-inch,8GB,Lenovo,16-inch,8GB
0,-2.03125,-0.154296875,ASUS,13-inch,8GB,Lenovo,16-inch,16GB
0,-2.03125,-0.154296875,ASUS,13-inch,8GB,HP,13-inch,4GB
0,-2.03125,-0.1552734375,ASUS,13-inch,8GB,HP,13-inch,8GB
0,-2.03125,-0.154296875,ASUS,13-inch,8GB,HP,13-inch,16GB
0,-1.921875,-0.171875,ASUS,13-inch,8GB,HP,14-inch,4GB
0,-2.03125,-0.1572265625,ASUS,13-inch,8GB,HP,14-inch,8GB
0,-1.8203125,-0.1953125,ASUS,13-inch,8GB,HP,14-inch,16GB
0,-2.03125,-0.154296875,ASUS,13-inch,8GB,HP,16-inch,4GB
0,-1.921875,-0.173828125,ASUS,13-inch,8GB,HP,16-inch,8GB
0,-2.140625,-0.138671875,ASUS,13-inch,8GB,HP,16-inch,16GB
0,-1.8203125,-0.1923828125,ASUS,13-inch,8GB,Dell,13-inch,4GB
0,-1.8203125,-0.193359375,ASUS,13-inch,8GB,Dell,13-inch,8GB
0,-1.921875,-0.169921875,ASUS,13-inch,8GB,Dell,13-inch,16GB
0,-1.921875,-0.173828125,ASUS,13-inch,8GB,Dell,14-inch,4GB
0,-1.8203125,-0.1943359375,ASUS,13-inch,8GB,Dell,14-inch,8GB
0,-1.8203125,-0.193359375,ASUS,13-inch,8GB,Dell,14-inch,16GB
0,-2.03125,-0.1552734375,ASUS,13-inch,8GB,Dell,16-inch,4GB
0,-1.921875,-0.1728515625,ASUS,13-inch,8GB,Dell,16-inch,8GB
0,-2.140625,-0.1376953125,ASUS,13-inch,8GB,Dell,16-inch,16GB
0,-1.921875,-0.173828125,ASUS,13-inch,8GB,Apple,13-inch,4GB
0,-1.921875,-0.173828125,ASUS,13-inch,8GB,Apple,13-inch,8GB
0,-2.03125,-0.15234375,ASUS,13-inch,8GB,Apple,13-inch,16GB
0,-2.140625,-0.1416015625,ASUS,13-inch,8GB,Apple,14-inch,4GB
0,-1.921875,-0.173828125,ASUS,13-inch,8GB,Apple,14-inch,8GB
0,-2.03125,-0.154296875,ASUS,13-inch,8GB,Apple,14-inch,16GB
