template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-6.28125,-0.00186920166015625,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-0.55078125,-0.86328125,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-0.3671875,-1.1796875,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-8.5,-0.000209808349609375,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-0.408203125,-1.09375,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-0.0091552734375,-4.6875,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-0.69140625,-0.69140625,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-0.045654296875,-3.109375,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-0.11962890625,-2.1875,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-6.59375,-0.00136566162109375,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-0.330078125,-1.265625,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-0.6328125,-0.7578125,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-11.0,-1.728534698486328e-05,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-0.69140625,-0.69140625,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-0.0218505859375,-3.828125,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-2.296875,-0.1064453125,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-0.083984375,-2.515625,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-0.11279296875,-2.234375,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-6.40625,-0.00164794921875,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-0.28125,-1.40625,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-0.69140625,-0.69140625,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-11.25,-1.2993812561035156e-05,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-0.7265625,-0.6640625,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-0.019287109375,-3.953125,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-1.9609375,-0.1513671875,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-0.06591796875,-2.75,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-0.126953125,-2.125,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-6.96875,-0.000942230224609375,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-0.296875,-1.359375,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-0.7265625,-0.6640625,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-11.125,-1.4424324035644531e-05,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-0.6328125,-0.7578125,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-0.0181884765625,-4.03125,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-2.125,-0.126953125,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-0.06982421875,-2.6875,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-0.169921875,-1.859375,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-5.875,-0.0028076171875,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-0.265625,-1.453125,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-0.79296875,-0.60546875,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-9.3125,-8.869171142578125e-05,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-0.69140625,-0.69140625,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-0.019287109375,-3.953125,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-2.078125,-0.134765625,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-0.06982421875,-2.6875,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,-0.0004520416259765625,-7.71875,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,-0.01507568359375,-4.1875,ASUS,13-inch,8GB,ASUS,13-inch,16GB
0,-6.532669067382812e-05,-9.625,ASUS,13-inch,8GB,ASUS,14-inch,4GB
0,-3.984375,-0.0186767578125,ASUS,13-inch,8GB,ASUS,14-inch,8GB
