template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-13.546875,10.34375,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-13.515625,10.34375,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,0.0006036758422851562,-0.375,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-14.421875,10.34375,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-14.109375,10.34375,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-8.15625,10.34375,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-12.921875,10.34375,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-12.546875,10.34375,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,0.0006232261657714844,-2.453125,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-9.1875,10.34375,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-12.296875,10.34375,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,0.0006012916564941406,-0.265625,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-11.640625,10.34375,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-13.34375,10.34375,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-5.69140625,10.34375,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-11.640625,10.34375,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-12.609375,10.34375,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,0.0006246566772460938,-3.015625,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-5.50390625,10.3359375,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-11.546875,10.34375,ASUS,13-inch,4GB,HP,13-inch,16GB
0,0.0006194114685058594,-1.546875,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-10.625,10.34375,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-12.796875,10.34375,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-2.265625,10.234375,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-11.0,10.34375,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-12.046875,10.34375,ASUS,13-inch,4GB,HP,16-inch,16GB
0,0.0006232261657714844,-2.4375,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-9.0625,10.34375,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-12.0625,10.34375,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,0.0006170272827148438,-1.25,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-11.421875,10.34375,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-13.203125,10.34375,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-2.265625,10.234375,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-11.3125,10.34375,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-12.328125,10.34375,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-4.54296875,10.3359375,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-9.328125,10.34375,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-10.21875,10.34375,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-7.5625,10.34375,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-10.96875,10.34375,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-11.328125,10.34375,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-8.546875,10.34375,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-10.671875,10.34375,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-10.921875,10.34375,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,0.0006260871887207031,-5.296875,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,-13.21875,10.34375,ASUS,13-inch,8GB,ASUS,13-inch,16GB
0,0.0006256103515625,-4.6875,ASUS,13-inch,8GB,ASUS,14-inch,4GB
0,0.0005927085876464844,0.03125,ASUS,13-inch,8GB,ASUS,14-inch,8GB
0,-13.90625,10.34375,ASUS,13-inch,8GB,ASUS,14-inch,16GB
0,0.0006122589111328125,-0.828125,ASUS,13-inch,8GB,ASUS,16-inch,4GB
0,-10.015625,10.34375,ASUS,13-inch,8GB,ASUS,16-inch,8GB
0,-12.25,10.34375,ASUS,13-inch,8GB,ASUS,16-inch,16GB
0,0.0006260871887207031,-5.265625,ASUS,13-inch,8GB,Lenovo,13-inch,4GB
0,0.000606536865234375,-0.484375,ASUS,13-inch,8GB,Lenovo,13-inch,8GB
0,-11.765625,10.34375,ASUS,13-inch,8GB,Lenovo,13-inch,16GB
0,0.0006256103515625,-3.9375,ASUS,13-inch,8GB,Lenovo,14-inch,4GB
0,-1.525390625,10.1015625,ASUS,13-inch,8GB,Lenovo,14-inch,8GB
0,-12.84375,10.34375,ASUS,13-inch,8GB,Lenovo,14-inch,16GB
0,0.00061798095703125,-1.359375,ASUS,13-inch,8GB,Lenovo,16-inch,4GB
0,-10.0,10.34375,ASUS,13-inch,8GB,Lenovo,16-inch,8GB
0,-12.015625,10.34375,ASUS,13-inch,8GB,Lenovo,16-inch,16GB
0,0.0006260871887207031,-5.59375,ASUS,13-inch,8GB,HP,13-inch,4GB
0,0.0006237030029296875,-2.5,ASUS,13-inch,8GB,HP,13-inch,8GB
0,-10.984375,10.34375,ASUS,13-inch,8GB,HP,13-inch,16GB
0,0.0006256103515625,-4.578125,ASUS,13-inch,8GB,HP,14-inch,4GB
0,0.00044083595275878906,1.75,ASUS,13-inch,8GB,HP,14-inch,8GB
0,-12.40625,10.34375,ASUS,13-inch,8GB,HP,14-inch,16GB
0,0.00061798095703125,-1.34375,ASUS,13-inch,8GB,HP,16-inch,4GB
0,-7.53125,10.34375,ASUS,13-inch,8GB,HP,16-inch,8GB
0,-11.375,10.34375,ASUS,13-inch,8GB,HP,16-inch,16GB
0,0.0006260871887207031,-5.71875,ASUS,13-inch,8GB,Dell,13-inch,4GB
0,0.0006132125854492188,-0.9375,ASUS,13-inch,8GB,Dell,13-inch,8GB
0,-11.6875,10.34375,ASUS,13-inch,8GB,Dell,13-inch,16GB
0,0.0006256103515625,-5.015625,ASUS,13-inch,8GB,Dell,14-inch,4GB
0,-0.00698089599609375,5.4609375,ASUS,13-inch,8GB,Dell,14-inch,8GB
0,-12.921875,10.34375,ASUS,13-inch,8GB,Dell,14-inch,16GB
0,0.0006237030029296875,-2.546875,ASUS,13-inch,8GB,Dell,16-inch,4GB
0,-8.5625,10.34375,ASUS,13-inch,8GB,Dell,16-inch,8GB
