template_idx,option_a,option_b,score_a,score_b
0,Toyota,Honda,-0.54833984375,-1.626953125
0,Toyota,Ford,-0.521484375,-1.599609375
0,Toyota,BMW,-0.454345703125,-1.7041015625
0,Toyota,Mercedes,-0.54443359375,-1.607421875
0,Toyota,Tesla,-0.60498046875,-1.2451171875
0,Toyota,Audi,-0.505859375,-1.677734375
0,Honda,Toyota,-0.5654296875,-1.6591796875
0,Honda,Ford,-0.548828125,-1.642578125
0,Honda,BMW,-0.5224609375,-1.6787109375
0,Honda,Mercedes,-0.609375,-1.53125
0,Honda,Tesla,-0.634765625,-1.228515625
0,Honda,Audi,-0.55419921875,-1.6630859375
0,Ford,Toyota,-0.5869140625,-1.4306640625
0,Ford,Honda,-0.57568359375,-1.498046875
0,Ford,BMW,-0.5400390625,-1.5556640625
0,Ford,Mercedes,-0.65576171875,-1.4521484375
0,Ford,Tesla,-0.66259765625,-1.099609375
0,Ford,Audi,-0.58056640625,-1.501953125
0,BMW,Toyota,-0.49365234375,-1.666015625
0,BMW,Honda,-0.5078125,-1.6484375
0,BMW,Ford,-0.483642578125,-1.6396484375
0,BMW,Mercedes,-0.60546875,-1.66796875
0,BMW,Tesla,-0.66845703125,-1.2158203125
0,BMW,Audi,-0.5439453125,-1.7001953125
0,Mercedes,Toyota,-0.54638671875,-1.578125
0,Mercedes,Honda,-0.53076171875,-1.5458984375
0,Mercedes,Ford,-0.537109375,-1.474609375
0,Mercedes,BMW,-0.572265625,-1.697265625
0,Mercedes,Tesla,-0.61083984375,-1.189453125
0,Mercedes,Audi,-0.6064453125,-1.6533203125
0,Tesla,Toyota,-0.61865234375,-1.337890625
0,Tesla,Honda,-0.6328125,-1.2109375
0,Tesla,Ford,-0.55126953125,-1.2861328125
0,Tesla,BMW,-0.5166015625,-1.6103515625
0,Tesla,Mercedes,-0.58544921875,-1.4755859375
0,Tesla,Audi,-0.5712890625,-1.4306640625
0,Audi,Toyota,-0.69091796875,-1.2373046875
0,Audi,Honda,-0.671875,-1.25
0,Audi,Ford,-0.67431640625,-1.1904296875
0,Audi,BMW,-0.6533203125,-1.4814453125
0,Audi,Mercedes,-0.71728515625,-1.4052734375
0,Audi,Tesla,-0.77294921875,-0.91357421875
1,Toyota,Honda,-0.64892578125,-0.97705078125
1,Toyota,Ford,-0.56884765625,-1.0693359375
1,Toyota,BMW,-0.60107421875,-1.0380859375
