template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-32.8125,5.6328125,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-14.6015625,5.6328125,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-0.448974609375,4.62890625,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-32.875,5.6328125,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-20.609375,5.6328125,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-0.108642578125,3.423828125,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-30.09375,5.6328125,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-19.09375,5.6328125,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-0.11566162109375,3.478515625,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-32.75,5.6328125,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-23.140625,5.6328125,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-0.20556640625,3.982421875,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-32.71875,5.6328125,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-21.9375,5.6328125,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-0.054412841796875,2.8203125,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-32.34375,5.6328125,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-20.859375,5.6328125,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-0.03814697265625,2.525390625,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-32.9375,5.6328125,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-22.4375,5.6328125,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-0.1351318359375,3.615234375,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-33.0,5.6328125,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-21.953125,5.6328125,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-0.10357666015625,3.380859375,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-32.5625,5.6328125,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-21.734375,5.6328125,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-0.20556640625,3.982421875,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-33.0625,5.6328125,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-23.15625,5.6328125,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-0.6103515625,4.859375,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-33.0625,5.6328125,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-22.359375,5.6328125,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-0.1671142578125,3.80078125,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-32.71875,5.6328125,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-21.296875,5.6328125,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-0.10198974609375,3.3671875,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-32.90625,5.6328125,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-18.03125,5.6328125,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-0.0156707763671875,1.859375,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-33.09375,5.6328125,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-17.734375,5.6328125,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-0.027679443359375,2.26953125,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-32.46875,5.6328125,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-15.2265625,5.6328125,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,0.007568359375,-17.4375,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,0.007503509521484375,-4.0390625,ASUS,13-inch,8GB,ASUS,13-inch,16GB
0,0.007568359375,-14.1796875,ASUS,13-inch,8GB,ASUS,14-inch,4GB
0,-4.75,5.625,ASUS,13-inch,8GB,ASUS,14-inch,8GB
0,0.007465362548828125,-3.5390625,ASUS,13-inch,8GB,ASUS,14-inch,16GB
0,0.007568359375,-12.5859375,ASUS,13-inch,8GB,ASUS,16-inch,4GB
0,-0.1995849609375,3.95703125,ASUS,13-inch,8GB,ASUS,16-inch,8GB
0,0.0075531005859375,-5.4453125,ASUS,13-inch,8GB,ASUS,16-inch,16GB
0,0.007568359375,-15.9765625,ASUS,13-inch,8GB,Lenovo,13-inch,4GB
0,0.0062408447265625,-0.9921875,ASUS,13-inch,8GB,Lenovo,13-inch,8GB
0,-0.1270751953125,3.560546875,ASUS,13-inch,8GB,Lenovo,13-inch,16GB
0,0.007568359375,-13.9140625,ASUS,13-inch,8GB,Lenovo,14-inch,4GB
0,-0.1966552734375,3.9453125,ASUS,13-inch,8GB,Lenovo,14-inch,8GB
0,0.0073089599609375,-2.6171875,ASUS,13-inch,8GB,Lenovo,14-inch,16GB
0,0.007568359375,-11.9921875,ASUS,13-inch,8GB,Lenovo,16-inch,4GB
0,-0.00145721435546875,0.921875,ASUS,13-inch,8GB,Lenovo,16-inch,8GB
0,0.007518768310546875,-4.2890625,ASUS,13-inch,8GB,Lenovo,16-inch,16GB
0,0.007568359375,-16.25,ASUS,13-inch,8GB,HP,13-inch,4GB
0,0.007259368896484375,-2.4453125,ASUS,13-inch,8GB,HP,13-inch,8GB
0,-0.0787353515625,3.140625,ASUS,13-inch,8GB,HP,13-inch,16GB
0,0.007568359375,-14.4609375,ASUS,13-inch,8GB,HP,14-inch,4GB
0,-0.13720703125,3.62890625,ASUS,13-inch,8GB,HP,14-inch,8GB
0,0.0072174072265625,-2.3203125,ASUS,13-inch,8GB,HP,14-inch,16GB
0,0.007568359375,-12.1015625,ASUS,13-inch,8GB,HP,16-inch,4GB
0,-0.012664794921875,1.72265625,ASUS,13-inch,8GB,HP,16-inch,8GB
0,0.0074920654296875,-3.8671875,ASUS,13-inch,8GB,HP,16-inch,16GB
0,0.007568359375,-15.8203125,ASUS,13-inch,8GB,Dell,13-inch,4GB
0,-0.009490966796875,1.5546875,ASUS,13-inch,8GB,Dell,13-inch,8GB
0,-0.08544921875,3.2109375,ASUS,13-inch,8GB,Dell,13-inch,16GB
0,0.007568359375,-13.9453125,ASUS,13-inch,8GB,Dell,14-inch,4GB
0,-0.9375,5.140625,ASUS,13-inch,8GB,Dell,14-inch,8GB
0,0.007144927978515625,-2.1328125,ASUS,13-inch,8GB,Dell,14-inch,16GB
0,0.007568359375,-11.8046875,ASUS,13-inch,8GB,Dell,16-inch,4GB
0,-0.0299072265625,2.330078125,ASUS,13-inch,8GB,Dell,16-inch,8GB
0,0.0074920654296875,-3.8671875,ASUS,13-inch,8GB,Dell,16-inch,16GB
0,0.007568359375,-13.7734375,ASUS,13-inch,8GB,Apple,13-inch,4GB
0,-0.04986572265625,2.748046875,ASUS,13-inch,8GB,Apple,13-inch,8GB
0,0.007465362548828125,-3.5546875,ASUS,13-inch,8GB,Apple,13-inch,16GB
0,0.007568359375,-12.7421875,ASUS,13-inch,8GB,Apple,14-inch,4GB
0,-0.07135009765625,3.0546875,ASUS,13-inch,8GB,Apple,14-inch,8GB
0,0.0075531005859375,-5.4453125,ASUS,13-inch,8GB,Apple,14-inch,16GB
0,0.007568359375,-11.6640625,ASUS,13-inch,8GB,Apple,16-inch,4GB
0,0.004024505615234375,-0.01171875,ASUS,13-inch,8GB,Apple,16-inch,8GB
