template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-0.5625,-0.9375,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-0.609375,-0.859375,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-0.56640625,-0.94140625,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-0.56640625,-0.94140625,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-0.61328125,-0.86328125,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-0.47265625,-1.09375,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-0.51171875,-1.0078125,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-0.515625,-1.015625,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-0.56640625,-0.94140625,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-0.55859375,-0.93359375,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-0.609375,-0.859375,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-0.56640625,-0.94140625,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-0.5625,-0.9375,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-0.61328125,-0.86328125,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-0.515625,-1.015625,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-0.51171875,-1.0078125,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-0.55859375,-0.93359375,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-0.6171875,-0.8671875,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-0.61328125,-0.86328125,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-0.61328125,-0.86328125,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-0.56640625,-0.94140625,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-0.55859375,-0.93359375,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-0.55859375,-0.93359375,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-0.515625,-1.015625,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-0.5078125,-1.0078125,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-0.51171875,-1.0078125,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-0.56640625,-0.94140625,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-0.55859375,-0.93359375,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-0.61328125,-0.86328125,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-0.6171875,-0.8671875,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-0.6171875,-0.8671875,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-0.61328125,-0.86328125,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-0.515625,-1.015625,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-0.5078125,-1.0078125,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-0.55859375,-0.93359375,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-0.515625,-1.015625,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-0.55859375,-0.93359375,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-0.5546875,-0.9296875,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-0.56640625,-0.94140625,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-0.5625,-0.9375,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-0.61328125,-0.86328125,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-0.466796875,-1.09375,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-0.5078125,-1.0078125,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-0.55859375,-0.93359375,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,-0.56640625,-0.94140625,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,-0.5546875,-0.9296875,ASUS,13-inch,8GB,ASUS,13-inch,16GB
0,-0.62109375,-0.87109375,ASUS,13-inch,8GB,ASUS,14-inch,4GB
0,-0.56640625,-0.94140625,ASUS,13-inch,8GB,ASUS,14-inch,8GB
0,-0.5546875,-0.9296875,ASUS,13-inch,8GB,ASUS,14-inch,16GB
0,-0.51171875,-1.0078125,ASUS,13-inch,8GB,ASUS,16-inch,4GB
0,-0.466796875,-1.09375,ASUS,13-inch,8GB,ASUS,16-inch,8GB
