Color,BT_Score,iteration
purple,10.285904169791145,0
green,9.52961157794364,0
yellow,8.773312475226035,0
blue,-7.748423141484466,0
red,-20.840405081476348,0
purple,0.9680164164364911,1
green,0.47517210868004867,1
yellow,0.2434932629381663,1
blue,-0.449298983690106,1
red,-1.237382804364593,1
purple,1.1155882080896475,2
green,0.14174146899225093,2
yellow,0.14164797711113408,2
blue,-0.45709599182752925,2
red,-0.9418816623654962,2
purple,0.948971512833026,3
green,0.23850393197832886,3
yellow,0.23819353089754713,3
blue,-0.2104186443805176,3
red,-1.215250331328356,3
purple,0.8204177204327436,4
yellow,0.18163790872771557,4
green,0.1816163403196427,4
blue,-0.16653484496927717,4
red,-1.0171371245108105,4
purple,0.8448984934449939,5
yellow,0.2302029362355853,5
green,0.15717081569307112,5
blue,-0.13460523373973388,5
red,-1.0976670116338951,5
purple,0.6956955452609179,6
yellow,0.1888466853748625,6
green,0.12777289499928202,6
blue,-0.11588061712516406,6
red,-0.8964345085099055,6
purple,0.5935982581757671,7
yellow,0.16105685774564904,7
green,0.10851274847664172,7
blue,-0.10117489422759718,7
red,-0.7619929701704393,7
purple,0.5188901047066494,8
yellow,0.14082573324088088,8
green,0.09463795377484985,8
blue,-0.08975537097109765,8
red,-0.6645984207512754,8
purple,0.46155649661048415,9
yellow,0.12533088003409176,9
green,0.08408104848159326,9
blue,-0.08064910428443284,9
red,-0.5903193208417505,9
purple,0.41602774636874784,10
yellow,0.11302601719081196,10
green,0.0757320060288933,10
blue,-0.07322395260121795,10
red,-0.5315618169872209,10
purple,0.5247978824171469,11
yellow,0.06856218144893234,11
green,0.03427773810200563,11
blue,-0.10286073818407715,11
red,-0.5247770637840077,11
purple,0.48086008284933257,12
yellow,0.06301391108944188,12
green,0.031503861932947075,12
blue,-0.09453232154059776,12
red,-0.4808455343311451,12
purple,0.5745074025386359,13
yellow,0.05901616875780036,13
green,-0.029505408017485024,13
blue,-0.029505621160957674,13
red,-0.5745125421179509,13
purple,0.6568251273532297,14
yellow,0.05429837829230166,14
green,-0.05654172051939099,14
blue,-0.056542476272319675,14
red,-0.5980393088538065,14
purple,0.7300072820333128,15
yellow,0.02314674489409896,15
blue,-0.08121967291265264,15
green,-0.08122018549903487,15
red,-0.5907141685157598,15
purple,0.6805442557589743,16
yellow,0.02204192637013591,16
blue,-0.0756687494809185,16
green,-0.0756698944581089,16
red,-0.5512475381900686,16
purple,0.7192188466943392,17
yellow,0.043340670979823415,17
blue,-0.09563554571251132,17
green,-0.09563701803252656,17
red,-0.5712869539291532,17
purple,0.7817018174252652,18
yellow,0.040270194649608015,18
green,-0.09226367659139356,18
blue,-0.1143816975295806,18
red,-0.6153266379538849,18
purple,0.8387316001937108,19
yellow,0.015614492230852761,19
blue,-0.08980051156800783,19
green,-0.13206289413820116,19
red,-0.6324826867183617,19
purple,0.8950157421980975,20
yellow,0.054738289967296794,20
blue,-0.10728482974297293,20
green,-0.14787571320559323,20
red,-0.6945934892168211,20
purple,0.9447596642387381,21
yellow,0.08913704985692306,21
green,-0.16360791516824236,21
blue,-0.18310401458523273,21
red,-0.687184784342179,21
purple,0.9932991385704142,22
yellow,0.12129996912150176,22
blue,-0.17814643742537584,22
green,-0.23451396311301664,22
red,-0.7019387071535022,22
purple,1.0395744182670512,23
yellow,0.15123886188384716,23
blue,-0.2101460652124132,23
green,-0.26461966351362776,23
red,-0.7160475514248787,23
purple,1.080137392482392,24
yellow,0.14269891063762685,24
blue,-0.2226377110696376,24
green,-0.310178567673951,24
red,-0.690020024376409,24
purple,1.10089799063379,25
yellow,0.18846131507016395,25
blue,-0.24957502672879883,25
green,-0.30040488341402494,25
red,-0.7393793955611443,25
purple,1.0919736772225548,26
yellow,0.18075691894645018,26
blue,-0.24022754316949602,26
green,-0.305379131734675,26
red,-0.7271239212648268,26
purple,1.127500179556975,27
yellow,0.15641837929670288,27
blue,-0.2503482546139608,27
green,-0.31331307021959987,27
red,-0.7202572340201314,27
purple,1.164323158334163,28
yellow,0.16481878807591244,28
blue,-0.27562233978968464,28
green,-0.3214102835113408,28
red,-0.7321093231090572,28
purple,1.201032087157344,29
yellow,0.18812635909073094,29
green,-0.3144837426127367,29
blue,-0.3144868875839606,29
red,-0.7601878160513706,29
purple,1.1892786562661612,30
yellow,0.1814005551356317,30
green,-0.30389836410274285,30
blue,-0.318280414851678,30
red,-0.7485004324473863,30
purple,1.1578014317502578,31
yellow,0.17573042138847939,31
green,-0.29225917249819133,31
blue,-0.3061098015188577,31
red,-0.7351628791216669,31
purple,1.1091059911605257,32
yellow,0.17061907307312651,32
green,-0.2801485249109703,32
blue,-0.2935055440305021,32
red,-0.7060709952922011,32
purple,1.1017076592357284,33
yellow,0.16504393227426561,33
green,-0.27172201221082304,33
blue,-0.2975874074044995,33
red,-0.6974421718946928,33
purple,1.0934738232536247,34
yellow,0.1468671504659227,34
green,-0.2762764229755419,34
blue,-0.28880511073276693,34
red,-0.6752594400112528,34
purple,1.052668494470737,35
yellow,0.14304874417575064,35
green,-0.26610882170599837,35
blue,-0.2782444163647071,35
red,-0.6513640005757964,35
purple,1.0794473139645788,36
yellow,0.1259117197887747,36
green,-0.2728221547908163,36
blue,-0.28460176086434075,36
red,-0.6479351180981681,36
purple,1.0423506428005282,37
yellow,0.11195445756054312,37
green,-0.22900210916064623,37
blue,-0.27467456520965783,37
red,-0.6506284259907815,37
purple,1.0703886567579488,38
yellow,0.09737850359013578,38
green,-0.2025676145526134,38
blue,-0.28074466607360904,38
red,-0.684454879721855,38
purple,1.098630745736756,39
yellow,0.11626019125260711,39
green,-0.22130883311087501,39
blue,-0.27601305235467066,39
red,-0.7175690515237889,39
purple,1.0624176831065313,40
yellow,0.11379090594193286,40
green,-0.21393169439549098,40
blue,-0.26706158764612553,40
red,-0.695215307006869,40
purple,1.0869311246520965,41
yellow,0.09949730549107727,41
green,-0.2210494648808634,41
blue,-0.2626137309174297,41
red,-0.7027652343448665,41
purple,1.0816524428313627,42
yellow,0.0969239326173792,42
green,-0.21592690294848893,42
blue,-0.2666881688992646,42
red,-0.6959613036009955,42
purple,1.048812302589397,43
yellow,0.09515136835951665,43
green,-0.20933969315892398,43
blue,-0.25859246072262465,43
red,-0.6760315170673579,43
purple,1.0449233226520462,44
yellow,0.09276565840693962,44
green,-0.204690607259991,44
blue,-0.26247730592287155,44
red,-0.6705210678761233,44
purple,1.014906835135335,45
yellow,0.09111370833187493,45
green,-0.19876936958917923,45
blue,-0.2551557736818282,45
red,-0.6520954001962025,45
purple,0.9868528509814283,46
yellow,0.08949819893396693,46
green,-0.19321549659021287,46
blue,-0.24821127054443792,46
red,-0.6349242827807302,46
purple,0.9971107152806908,47
yellow,0.0874083582909222,47
green,-0.17180096417091306,47
blue,-0.2617206788631705,47
red,-0.6509974305375508,47
purple,0.9696786085293709,48
yellow,0.08544782482483981,48
green,-0.1669937281816729,48
blue,-0.25510488519593366,48
red,-0.63302781997659,48
purple,0.9465348339891761,49
yellow,0.08445620838093504,49
green,-0.16295819425664604,49
blue,-0.24868844088371134,49
red,-0.6193444072297822,49
