template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-13.375,-1.5497207641601562e-06,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-12.375,-4.410743713378906e-06,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-8.25,-0.00026702880859375,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-14.375,-5.960464477539062e-07,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-14.125,-7.152557373046875e-07,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-0.0048828125,-5.3125,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-2.9375,-0.054931640625,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-0.7265625,-0.6640625,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-0.265625,-1.453125,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-12.8125,-2.7418136596679688e-06,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-11.0,-1.6450881958007812e-05,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-6.875,-0.00102996826171875,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-14.625,-4.76837158203125e-07,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-14.0625,-8.344650268554688e-07,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-0.00616455078125,-5.09375,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-3.734375,-0.0242919921875,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-0.330078125,-1.265625,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-0.296875,-1.359375,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-13.1875,-1.9073486328125e-06,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-11.625,-9.179115295410156e-06,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-7.84375,-0.000392913818359375,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-14.875,-3.5762786865234375e-07,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-14.375,-5.960464477539062e-07,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-0.0047607421875,-5.34375,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-3.859375,-0.021240234375,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-0.486328125,-0.953125,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-0.41796875,-1.0703125,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-13.1875,-1.9073486328125e-06,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-11.75,-7.987022399902344e-06,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-8.625,-0.00017833709716796875,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-14.625,-4.76837158203125e-07,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-14.5,-4.76837158203125e-07,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-0.00640869140625,-5.0625,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-4.28125,-0.013916015625,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-0.70703125,-0.67578125,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-0.427734375,-1.0546875,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-11.0,-1.6927719116210938e-05,ASUS,13-inch,4GB,Apple,13-inch,8GB
