template_idx,option_a,option_b,score_a,score_b
0,Pizza,Sushi,-0.529296875,-1.091796875
0,Pizza,Burger,-0.423095703125,-1.3525390625
0,Pizza,Pasta,-0.4443359375,-1.3193359375
0,Pizza,Salad,-0.3974609375,-1.4443359375
0,Pizza,Steak,-0.49609375,-1.20703125
0,Pizza,Tacos,-0.6220703125,-0.9189453125
0,Sushi,Pizza,-0.52880859375,-1.099609375
0,Sushi,Burger,-0.414794921875,-1.3447265625
0,Sushi,Pasta,-0.4541015625,-1.2509765625
0,Sushi,Salad,-0.4150390625,-1.3447265625
0,Sushi,Steak,-0.442626953125,-1.2705078125
0,Sushi,Tacos,-0.591796875,-0.943359375
0,Burger,Pizza,-0.5498046875,-1.0576171875
0,Burger,Sushi,-0.56591796875,-1.01171875
0,Burger,Pasta,-0.453857421875,-1.2431640625
0,Burger,Salad,-0.44873046875,-1.2451171875
0,Burger,Steak,-0.556640625,-1.056640625
0,Burger,Tacos,-0.66259765625,-0.87353515625
0,Pasta,Pizza,-0.450927734375,-1.388671875
0,Pasta,Sushi,-0.47802734375,-1.2353515625
0,Pasta,Burger,-0.387939453125,-1.5126953125
0,Pasta,Salad,-0.344970703125,-1.7197265625
0,Pasta,Steak,-0.401611328125,-1.5185546875
0,Pasta,Tacos,-0.50830078125,-1.1337890625
0,Salad,Pizza,-0.52197265625,-1.2021484375
0,Salad,Sushi,-0.58056640625,-1.0810546875
0,Salad,Burger,-0.4140625,-1.3984375
0,Salad,Pasta,-0.40966796875,-1.4638671875
0,Salad,Steak,-0.4140625,-1.4609375
0,Salad,Tacos,-0.5732421875,-1.0107421875
0,Steak,Pizza,-0.387451171875,-1.4658203125
0,Steak,Sushi,-0.453369140625,-1.2734375
0,Steak,Burger,-0.393798828125,-1.4560546875
0,Steak,Pasta,-0.357666015625,-1.576171875
0,Steak,Salad,-0.345458984375,-1.595703125
0,Steak,Tacos,-0.5146484375,-1.1083984375
0,Tacos,Pizza,-0.56591796875,-1.0029296875
0,Tacos,Sushi,-0.54443359375,-1.0361328125
0,Tacos,Burger,-0.483154296875,-1.1552734375
0,Tacos,Pasta,-0.486572265625,-1.142578125
0,Tacos,Salad,-0.421630859375,-1.2734375
0,Tacos,Steak,-0.48095703125,-1.16796875
