template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-11.640625,10.46875,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-13.515625,10.46875,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,0.0005650520324707031,-0.296875,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-12.40625,10.46875,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-13.671875,10.46875,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-7.6875,10.46875,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-13.390625,10.46875,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-12.15625,10.46875,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,0.0005712509155273438,-0.65625,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-9.65625,10.46875,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-12.0625,10.46875,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,0.0005674362182617188,-0.4375,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-11.40625,10.46875,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-13.109375,10.46875,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-6.8125,10.46875,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-12.65625,10.46875,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-12.75,10.46875,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,0.0005750656127929688,-0.96875,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-7.625,10.46875,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-11.296875,10.46875,ASUS,13-inch,4GB,HP,13-inch,16GB
0,0.000576019287109375,-1.0625,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-10.40625,10.46875,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-12.5,10.46875,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-4.7578125,10.4609375,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-11.984375,10.46875,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-12.125,10.46875,ASUS,13-inch,4GB,HP,16-inch,16GB
0,0.0005612373352050781,-0.140625,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-8.53125,10.46875,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-11.65625,10.46875,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,0.0005702972412109375,-0.578125,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-10.609375,10.46875,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-12.765625,10.46875,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-4.57421875,10.4609375,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-12.125,10.46875,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-12.328125,10.46875,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-7.0,10.46875,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-9.828125,10.46875,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-10.4375,10.46875,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-7.34375,10.46875,ASUS,13-inch,4GB,Apple,14-inch,4GB
0,-11.109375,10.46875,ASUS,13-inch,4GB,Apple,14-inch,8GB
0,-11.28125,10.46875,ASUS,13-inch,4GB,Apple,14-inch,16GB
0,-9.515625,10.46875,ASUS,13-inch,4GB,Apple,16-inch,4GB
0,-11.6875,10.46875,ASUS,13-inch,4GB,Apple,16-inch,8GB
0,-11.328125,10.46875,ASUS,13-inch,4GB,Apple,16-inch,16GB
0,0.0005860328674316406,-6.078125,ASUS,13-inch,8GB,ASUS,13-inch,4GB
0,-12.21875,10.46875,ASUS,13-inch,8GB,ASUS,13-inch,16GB
