template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-20.25,5.9375,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-26.0,5.9375,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-8.6875,5.9375,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-18.125,5.9375,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-26.0,5.9375,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-14.9375,5.9375,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-19.625,5.9375,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-25.375,5.9375,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-7.1875,5.9375,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-19.875,5.9375,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-26.5,5.9375,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-10.4375,5.9375,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-19.5,5.9375,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-25.875,5.9375,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-12.5625,5.9375,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-17.875,5.9375,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-24.625,5.9375,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-8.0625,5.9375,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-20.25,5.9375,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-27.625,5.9375,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-10.9375,5.9375,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-20.625,5.9375,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-26.75,5.9375,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-13.0625,5.9375,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-18.375,5.9375,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-25.625,5.9375,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-6.9375,5.9375,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-20.375,5.9375,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-27.5,5.9375,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-10.1875,5.9375,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-20.0,5.9375,ASUS,13-inch,4GB,Dell,14-inch,8GB
0,-26.25,5.9375,ASUS,13-inch,4GB,Dell,14-inch,16GB
0,-12.6875,5.9375,ASUS,13-inch,4GB,Dell,16-inch,4GB
0,-18.125,5.9375,ASUS,13-inch,4GB,Dell,16-inch,8GB
0,-26.0,5.9375,ASUS,13-inch,4GB,Dell,16-inch,16GB
0,-8.4375,5.9375,ASUS,13-inch,4GB,Apple,13-inch,4GB
0,-18.625,5.9375,ASUS,13-inch,4GB,Apple,13-inch,8GB
0,-24.625,5.9375,ASUS,13-inch,4GB,Apple,13-inch,16GB
0,-11.9375,5.9375,ASUS,13-inch,4GB,Apple,14-inch,4GB
