template_idx,option_a,option_b,score_a,score_b
0,ASUS,Lenovo,-0.0239715576171875,-3.7421875
0,ASUS,HP,-0.034698486328125,-3.37890625
0,ASUS,Dell,-0.039215087890625,-3.2578125
0,ASUS,Apple,-0.126953125,-2.126953125
0,Lenovo,ASUS,-0.33056640625,-1.267578125
0,Lenovo,HP,-0.050079345703125,-3.01953125
0,Lenovo,Dell,-0.05487060546875,-2.9296875
0,Lenovo,Apple,-0.0357666015625,-3.34765625
0,HP,ASUS,-0.083740234375,-2.521484375
0,HP,Lenovo,-0.0187225341796875,-3.98828125
0,HP,Dell,-0.01461029052734375,-4.234375
0,HP,Apple,-0.032623291015625,-3.439453125
0,Dell,ASUS,-0.5625,-0.84375
0,Dell,Lenovo,-0.1002197265625,-2.349609375
0,Dell,HP,-0.06585693359375,-2.75390625
0,Dell,Apple,-0.0113983154296875,-4.48046875
0,Apple,ASUS,-0.02471923828125,-3.712890625
0,Apple,Lenovo,-0.00574493408203125,-5.16015625
0,Apple,HP,-0.020538330078125,-3.896484375
0,Apple,Dell,-0.01251220703125,-4.38671875
1,ASUS,Lenovo,-0.0019893646240234375,-6.22265625
1,ASUS,HP,-0.0032787322998046875,-5.72265625
1,ASUS,Dell,-0.004077911376953125,-5.50390625
1,ASUS,Apple,-0.06585693359375,-2.75390625
1,Lenovo,ASUS,-0.6328125,-0.7578125
1,Lenovo,HP,-0.06787109375,-2.724609375
1,Lenovo,Dell,-0.01104736328125,-4.51171875
1,Lenovo,Apple,-0.033660888671875,-3.408203125
1,HP,ASUS,-0.1649169921875,-1.8837890625
1,HP,Lenovo,-0.00650787353515625,-5.0390625
1,HP,Dell,-0.004619598388671875,-5.37890625
1,HP,Apple,-0.1796875,-1.8046875
1,Dell,ASUS,-0.935546875,-0.498046875
1,Dell,Lenovo,-0.0357666015625,-3.34765625
1,Dell,HP,-0.07891845703125,-2.578125
1,Dell,Apple,-0.0062103271484375,-5.0859375
1,Apple,ASUS,-0.002437591552734375,-6.01953125
1,Apple,Lenovo,-0.00023055076599121094,-8.375
1,Apple,HP,-0.0005979537963867188,-7.421875
1,Apple,Dell,-0.0006170272827148438,-7.390625
2,ASUS,Lenovo,-0.040435791015625,-3.228515625
2,ASUS,HP,-0.05487060546875,-2.9296875
2,ASUS,Dell,-0.06011962890625,-2.841796875
2,ASUS,Apple,-0.1849365234375,-1.7783203125
2,Lenovo,ASUS,-0.576171875,-0.826171875
2,Lenovo,HP,-0.0972900390625,-2.37890625
2,Lenovo,Dell,-0.083740234375,-2.521484375
2,Lenovo,Apple,-0.080078125,-2.564453125
2,HP,ASUS,-0.1346435546875,-2.072265625
2,HP,Lenovo,-0.0239715576171875,-3.7421875
2,HP,Dell,-0.0160369873046875,-4.140625
2,HP,Apple,-0.06585693359375,-2.75390625
2,Dell,ASUS,-0.7412109375,-0.6474609375
2,Dell,Lenovo,-0.1556396484375,-1.9365234375
2,Dell,HP,-0.0972900390625,-2.37890625
2,Dell,Apple,-0.058319091796875,-2.87109375
2,Apple,ASUS,-0.05322265625,-2.958984375
2,Apple,Lenovo,-0.0218505859375,-3.833984375
2,Apple,HP,-0.032623291015625,-3.439453125
2,Apple,Dell,-0.0254974365234375,-3.681640625
3,ASUS,Lenovo,-0.0225372314453125,-3.8046875
3,ASUS,HP,-0.031646728515625,-3.46875
