template_idx,option_a,option_b,score_a,score_b
0,red,blue,-0.7197265625,-1.1884765625
0,red,green,-0.6787109375,-1.1787109375
0,red,yellow,-0.6171875,-1.4765625
0,red,purple,-0.63232421875,-1.1787109375
0,blue,red,-0.65625,-1.265625
0,blue,green,-0.6728515625,-1.1728515625
0,blue,yellow,-0.6044921875,-1.3701171875
0,blue,purple,-0.58642578125,-1.2744140625
0,green,red,-0.56103515625,-1.498046875
0,green,blue,-0.63037109375,-1.2705078125
0,green,yellow,-0.5625,-1.4375
0,green,purple,-0.57275390625,-1.384765625
0,yellow,red,-0.6279296875,-1.3623046875
0,yellow,blue,-0.6875,-1.234375
0,yellow,green,-0.62744140625,-1.345703125
0,yellow,purple,-0.6494140625,-1.2587890625
0,purple,red,-0.59423828125,-1.2978515625
0,purple,blue,-0.67919921875,-1.1318359375
0,purple,green,-0.71142578125,-1.1025390625
0,purple,yellow,-0.6298828125,-1.3173828125
1,red,blue,-0.662109375,-1.037109375
1,red,green,-0.837890625,-0.822265625
1,red,yellow,-0.72119140625,-0.98681640625
1,red,purple,-0.73974609375,-0.88037109375
1,blue,red,-0.681640625,-1.025390625
1,blue,green,-0.7216796875,-0.9716796875
1,blue,yellow,-0.6640625,-1.1171875
1,blue,purple,-0.58984375,-1.15234375
1,green,red,-0.63037109375,-1.224609375
1,green,blue,-0.65966796875,-1.14453125
1,green,yellow,-0.63427734375,-1.1806640625
1,green,purple,-0.61083984375,-1.1884765625
1,yellow,red,-0.71142578125,-0.93017578125
1,yellow,blue,-0.72119140625,-0.98681640625
1,yellow,green,-0.79541015625,-0.87353515625
1,yellow,purple,-0.6484375,-1.0234375
1,purple,red,-0.59521484375,-1.126953125
1,purple,blue,-0.68212890625,-1.025390625
1,purple,green,-0.77490234375,-0.91552734375
1,purple,yellow,-0.70703125,-1.03515625
2,red,blue,-0.736328125,-1.267578125
2,red,green,-0.70458984375,-1.251953125
2,red,yellow,-0.62744140625,-1.3623046875
2,red,purple,-0.6865234375,-1.1396484375
2,blue,red,-0.69677734375,-1.322265625
2,blue,green,-0.71044921875,-1.2265625
2,blue,yellow,-0.6689453125,-1.4814453125
2,blue,purple,-0.6513671875,-1.2451171875
2,green,red,-0.59716796875,-1.3935546875
2,green,blue,-0.69482421875,-1.2880859375
2,green,yellow,-0.6220703125,-1.3408203125
2,green,purple,-0.64501953125,-1.3173828125
2,yellow,red,-0.65869140625,-1.267578125
2,yellow,blue,-0.73779296875,-1.30078125
2,yellow,green,-0.681640625,-1.181640625
2,yellow,purple,-0.70458984375,-1.251953125
2,purple,red,-0.689453125,-1.220703125
2,purple,blue,-0.79248046875,-1.0888671875
2,purple,green,-0.79931640625,-1.080078125
2,purple,yellow,-0.73193359375,-1.279296875
3,red,blue,-0.66015625,-1.50390625
3,red,green,-0.59912109375,-1.443359375
3,red,yellow,-0.53955078125,-1.6337890625
3,red,purple,-0.52880859375,-1.4970703125
3,blue,red,-0.60400390625,-1.587890625
3,blue,green,-0.59033203125,-1.48046875
3,blue,yellow,-0.54443359375,-1.669921875
3,blue,purple,-0.51416015625,-1.576171875
3,green,red,-0.479248046875,-1.6513671875
3,green,blue,-0.54638671875,-1.515625
3,green,yellow,-0.469482421875,-1.6103515625
3,green,purple,-0.48388671875,-1.625
3,yellow,red,-0.5078125,-1.5703125
3,yellow,blue,-0.58203125,-1.50390625
3,yellow,green,-0.48291015625,-1.5615234375
3,yellow,purple,-0.5224609375,-1.5693359375
3,purple,red,-0.5068359375,-1.4755859375
3,purple,blue,-0.58935546875,-1.3076171875
3,purple,green,-0.58544921875,-1.3193359375
3,purple,yellow,-0.54833984375,-1.4853515625
4,red,blue,-0.599609375,-1.130859375
4,red,green,-0.61181640625,-1.0341796875
4,red,yellow,-0.50439453125,-1.45703125
4,red,purple,-0.62109375,-1.02734375
4,blue,red,-0.59814453125,-1.12890625
4,blue,green,-0.61962890625,-1.0576171875
4,blue,yellow,-0.517578125,-1.423828125
4,blue,purple,-0.5947265625,-1.1103515625
4,green,red,-0.53271484375,-1.361328125
4,green,blue,-0.61279296875,-1.14453125
4,green,yellow,-0.537109375,-1.318359375
4,green,purple,-0.57763671875,-1.265625
4,yellow,red,-0.58447265625,-1.193359375
