template_idx,option_a,option_b,score_a,score_b
0,red,blue,0.05841064453125,1.52734375
0,red,green,-0.03076171875,3.689453125
0,red,yellow,0.04620361328125,2.265625
0,red,purple,0.0208740234375,2.990234375
0,blue,red,0.048919677734375,2.142578125
0,blue,green,0.031402587890625,2.751953125
0,blue,yellow,0.04058837890625,2.478515625
0,blue,purple,0.017822265625,3.05078125
0,green,red,0.06231689453125,1.09375
0,green,blue,0.032562255859375,2.720703125
0,green,yellow,0.058746337890625,1.49609375
0,green,purple,0.05615234375,1.71484375
0,yellow,red,-0.036865234375,3.74609375
0,yellow,blue,0.0208740234375,2.990234375
0,yellow,green,-0.061279296875,3.939453125
0,yellow,purple,0.0208740234375,2.990234375
0,purple,red,-1.3603515625,5.765625
0,purple,blue,-2.279296875,5.9375
0,purple,green,-0.7392578125,5.44921875
0,purple,yellow,-0.5068359375,5.2109375
1,red,blue,0.05072021484375,2.05078125
1,red,green,-0.45361328125,5.140625
1,red,yellow,0.067138671875,-0.02734375
1,red,purple,0.06744384765625,-0.18359375
1,blue,red,0.0693359375,-3.1171875
1,blue,green,0.0672607421875,-0.08984375
1,blue,yellow,0.0692138671875,-2.2890625
1,blue,purple,0.0689697265625,-1.6171875
1,green,red,0.0694580078125,-6.1953125
1,green,blue,0.06915283203125,-2.0234375
1,green,yellow,0.0694580078125,-7.0859375
1,green,purple,0.0694580078125,-5.8203125
1,yellow,red,0.068603515625,-1.0390625
1,yellow,blue,0.048919677734375,2.142578125
1,yellow,green,0.042327880859375,2.41796875
1,yellow,purple,0.06927490234375,-2.6796875
1,purple,red,-0.061279296875,3.939453125
1,purple,blue,-5.30859375,6.03515625
1,purple,green,0.0162353515625,3.080078125
1,purple,yellow,0.06207275390625,1.125
2,red,blue,0.03369140625,2.69140625
2,red,green,-0.1689453125,4.48828125
2,red,yellow,0.032562255859375,2.720703125
2,red,purple,-0.007080078125,3.431640625
2,blue,red,0.027740478515625,2.841796875
2,blue,green,0.02374267578125,2.931640625
2,blue,yellow,0.036834716796875,2.599609375
2,blue,purple,0.019378662109375,3.01953125
2,green,red,0.05072021484375,2.05078125
2,green,blue,0.030242919921875,2.78125
2,green,yellow,0.058746337890625,1.49609375
2,green,purple,0.05938720703125,1.43359375
2,yellow,red,-0.1436767578125,4.390625
2,yellow,blue,-0.02783203125,3.66015625
2,yellow,green,-0.156005859375,4.4375
2,yellow,purple,0.005615234375,3.255859375
2,purple,red,-1.408203125,5.78125
2,purple,blue,-2.66796875,5.97265625
2,purple,green,-0.671875,5.390625
2,purple,yellow,-0.4794921875,5.1796875
3,red,blue,0.035797119140625,2.630859375
3,red,green,-0.27880859375,4.81640625
3,red,yellow,0.026458740234375,2.87109375
3,red,purple,-0.01947021484375,3.57421875
3,blue,red,0.036834716796875,2.599609375
3,blue,green,0.025115966796875,2.900390625
3,blue,yellow,0.027740478515625,2.841796875
3,blue,purple,0.0162353515625,3.080078125
3,green,red,0.05938720703125,1.43359375
3,green,blue,0.031402587890625,2.751953125
3,green,yellow,0.060577392578125,1.3125
3,green,purple,0.05694580078125,1.65234375
3,yellow,red,-0.0732421875,4.0234375
3,yellow,blue,-0.02496337890625,3.6328125
3,yellow,green,-0.1376953125,4.36328125
3,yellow,purple,0.00360107421875,3.28515625
3,purple,red,-1.76171875,5.86328125
3,purple,blue,-3.037109375,5.9921875
3,purple,green,-1.046875,5.640625
3,purple,yellow,-0.6396484375,5.359375
4,red,blue,0.04693603515625,2.234375
4,red,green,-0.2354736328125,4.703125
4,red,yellow,0.03875732421875,2.5390625
4,red,purple,0.0162353515625,3.080078125
4,blue,red,0.03875732421875,2.5390625
4,blue,green,0.030242919921875,2.78125
4,blue,yellow,0.04058837890625,2.478515625
4,blue,purple,0.00360107421875,3.28515625
4,green,red,0.0596923828125,1.40625
4,green,blue,0.030242919921875,2.78125
4,green,yellow,0.057708740234375,1.58984375
4,green,purple,0.05999755859375,1.375
4,yellow,red,-0.156005859375,4.4375
4,yellow,blue,-0.05023193359375,3.857421875
4,yellow,green,-0.2042236328125,4.609375
4,yellow,purple,-0.00482177734375,3.40234375
4,purple,red,-1.8408203125,5.87890625
4,purple,blue,-3.642578125,6.015625
4,purple,green,-0.8662109375,5.5390625
4,purple,yellow,-0.548828125,5.265625
5,red,blue,0.0694580078125,-5.9921875
5,red,green,0.06939697265625,-3.3046875
5,red,yellow,0.0694580078125,-4.9921875
5,red,purple,0.0694580078125,-6.5234375
5,blue,red,0.0694580078125,-7.8359375
5,blue,green,0.0694580078125,-6.3828125
5,blue,yellow,0.0694580078125,-7.0859375
5,blue,purple,0.0694580078125,-8.3046875
5,green,red,0.0694580078125,-7.5546875
5,green,blue,0.0694580078125,-6.6484375
5,green,yellow,0.0694580078125,-7.4609375
5,green,purple,0.0694580078125,-8.7578125
5,yellow,red,0.0694580078125,-6.8671875
5,yellow,blue,0.0694580078125,-6.7890625
5,yellow,green,0.0694580078125,-5.2421875
5,yellow,purple,0.0694580078125,-8.1953125
5,purple,red,0.0694580078125,-5.4609375
5,purple,blue,0.0694580078125,-4.6171875
5,purple,green,0.0694580078125,-5.9296875
5,purple,yellow,0.0694580078125,-5.8984375
6,red,blue,0.02374267578125,2.931640625
6,red,green,-0.26123046875,4.7734375
6,red,yellow,0.0162353515625,3.080078125
6,red,purple,-0.086181640625,4.1015625
6,blue,red,0.029022216796875,2.810546875
6,blue,green,0.0162353515625,3.080078125
6,blue,yellow,0.031402587890625,2.751953125
6,blue,purple,-0.0142822265625,3.517578125
6,green,red,0.053924560546875,1.8671875
6,green,blue,0.0208740234375,2.990234375
6,green,yellow,0.058746337890625,1.49609375
6,green,purple,0.05291748046875,1.9296875
6,yellow,red,-0.2193603515625,4.65625
6,yellow,blue,-0.03375244140625,3.716796875
6,yellow,green,-0.27001953125,4.79296875
6,yellow,purple,-0.0433349609375,3.80078125
6,purple,red,-1.814453125,5.875
6,purple,blue,-2.80078125,5.98046875
6,purple,green,-0.9638671875,5.59765625
6,purple,yellow,-0.90478515625,5.56640625
7,red,blue,0.05133056640625,2.01953125
7,red,green,-0.081787109375,4.07421875
7,red,yellow,0.04315185546875,2.388671875
7,red,purple,0.005615234375,3.255859375
7,blue,red,0.04473876953125,2.326171875
7,blue,green,0.00933837890625,3.197265625
7,blue,yellow,0.035797119140625,2.630859375
7,blue,purple,-0.00946044921875,3.4609375
7,green,red,0.06109619140625,1.25
7,green,blue,0.02374267578125,2.931640625
7,green,yellow,0.056549072265625,1.68359375
7,green,purple,0.053924560546875,1.8671875
7,yellow,red,-0.04010009765625,3.7734375
7,yellow,blue,0.01287841796875,3.138671875
7,yellow,green,-0.1102294921875,4.234375
7,yellow,purple,0.0162353515625,3.080078125
7,purple,red,-1.3369140625,5.7578125
7,purple,blue,-2.3359375,5.9453125
7,purple,green,-0.59326171875,5.3125
7,purple,yellow,-0.3486328125,4.96484375
8,red,blue,0.034759521484375,2.66015625
8,red,green,-0.27880859375,4.81640625
8,red,yellow,0.027740478515625,2.841796875
8,red,purple,-0.05023193359375,3.857421875
8,blue,red,0.0208740234375,2.990234375
8,blue,green,0.027740478515625,2.841796875
8,blue,yellow,0.03369140625,2.69140625
8,blue,purple,0.00933837890625,3.197265625
8,green,red,0.04620361328125,2.265625
8,green,blue,0.029022216796875,2.810546875
8,green,yellow,0.058746337890625,1.49609375
8,green,purple,0.0552978515625,1.7734375
8,yellow,red,-0.2193603515625,4.65625
8,yellow,blue,-0.0433349609375,3.80078125
8,yellow,green,-0.2354736328125,4.703125
8,yellow,purple,-0.02496337890625,3.6328125
8,purple,red,-1.9482421875,5.89453125
8,purple,blue,-3.068359375,5.99609375
8,purple,green,-1.0673828125,5.65234375
8,purple,yellow,-0.9638671875,5.59765625
9,red,blue,0.01458740234375,3.109375
9,red,green,-0.32763671875,4.921875
9,red,yellow,-0.00482177734375,3.40234375
9,red,purple,-0.1319580078125,4.3359375
9,blue,red,-0.016845703125,3.546875
9,blue,green,-0.02215576171875,3.603515625
9,blue,yellow,0.00360107421875,3.28515625
9,blue,purple,-0.069091796875,3.994140625
9,green,red,0.04473876953125,2.326171875
9,green,blue,-0.016845703125,3.546875
9,green,yellow,0.053924560546875,1.8671875
9,green,purple,0.0501708984375,2.08203125
9,yellow,red,-0.3173828125,4.90234375
9,yellow,blue,-0.120849609375,4.28515625
9,yellow,green,-0.38134765625,5.0234375
9,yellow,purple,-0.069091796875,3.994140625
9,purple,red,-2.48046875,5.95703125
9,purple,blue,-3.763671875,6.015625
9,purple,green,-1.5556640625,5.8203125
9,purple,yellow,-1.384765625,5.7734375
10,red,blue,0.039703369140625,2.509765625
10,red,green,-0.26123046875,4.7734375
10,red,yellow,0.03875732421875,2.5390625
10,red,purple,0.02374267578125,2.931640625
10,blue,red,0.0501708984375,2.08203125
10,blue,green,0.036834716796875,2.599609375
10,blue,yellow,0.04620361328125,2.265625
10,blue,purple,0.027740478515625,2.841796875
10,green,red,0.06390380859375,0.84765625
10,green,blue,0.049560546875,2.11328125
10,green,yellow,0.06451416015625,0.72265625
10,green,purple,0.0648193359375,0.66015625
10,yellow,red,-0.086181640625,4.1015625
10,yellow,blue,-0.02783203125,3.66015625
10,yellow,green,-0.115478515625,4.26171875
10,yellow,purple,0.029022216796875,2.810546875
10,purple,red,-1.3369140625,5.7578125
10,purple,blue,-2.888671875,5.984375
10,purple,green,-0.40478515625,5.06640625
10,purple,yellow,-0.337890625,4.9453125
11,red,blue,0.04315185546875,2.388671875
11,red,green,-0.1497802734375,4.4140625
11,red,yellow,0.031402587890625,2.751953125
11,red,purple,-0.061279296875,3.939453125
11,blue,red,0.034759521484375,2.66015625
11,blue,green,0.00360107421875,3.28515625
11,blue,yellow,0.037811279296875,2.5703125
11,blue,purple,-0.03076171875,3.689453125
11,green,red,0.06353759765625,0.90625
