template_idx,option_a,option_b,score_a,score_b
0,Toyota,Honda,0.007293701171875,-2.5703125
0,Toyota,Ford,0.007465362548828125,-3.5390625
0,Toyota,BMW,0.00560760498046875,-0.60546875
0,Toyota,Mercedes,-0.013946533203125,1.783203125
0,Toyota,Tesla,-2.45703125,5.54296875
0,Toyota,Audi,0.002414703369140625,0.36328125
0,Honda,Toyota,-0.301513671875,4.30859375
0,Honda,Ford,0.00594329833984375,-0.7890625
0,Honda,BMW,-0.04986572265625,2.748046875
0,Honda,Mercedes,-0.345458984375,4.421875
0,Honda,Tesla,-5.24609375,5.62890625
0,Honda,Audi,-0.0787353515625,3.140625
0,Ford,Toyota,-0.39990234375,4.5390625
0,Ford,Honda,-0.0787353515625,3.140625
0,Ford,BMW,-0.038848876953125,2.5390625
0,Ford,Mercedes,-1.1396484375,5.25
0,Ford,Tesla,-6.9296875,5.6328125
0,Ford,Audi,-0.04815673828125,2.716796875
0,BMW,Toyota,-0.005950927734375,1.32421875
0,BMW,Honda,0.003360748291015625,0.16015625
0,BMW,Ford,0.007354736328125,-2.8203125
0,BMW,Mercedes,0.0044403076171875,-0.13671875
0,BMW,Tesla,-5.29296875,5.62890625
0,BMW,Audi,0.0073699951171875,-2.8828125
0,Mercedes,Toyota,-0.2147216796875,4.01953125
0,Mercedes,Honda,-0.00234222412109375,1.01171875
0,Mercedes,Ford,0.0057830810546875,-0.6953125
0,Mercedes,BMW,0.005451202392578125,-0.52734375
0,Mercedes,Tesla,-5.63671875,5.62890625
0,Mercedes,Audi,0.0057830810546875,-0.6953125
0,Tesla,Toyota,0.00753021240234375,-4.5390625
0,Tesla,Honda,0.007564544677734375,-6.6171875
0,Tesla,Ford,0.007564544677734375,-6.7734375
0,Tesla,BMW,0.00756072998046875,-6.1796875
0,Tesla,Mercedes,0.0075225830078125,-4.3828125
0,Tesla,Audi,0.00756072998046875,-6.1484375
0,Audi,Toyota,-0.1854248046875,3.892578125
0,Audi,Honda,-0.1773681640625,3.85546875
0,Audi,Ford,0.00563812255859375,-0.6171875
0,Audi,BMW,-0.0183258056640625,1.966796875
0,Audi,Mercedes,-0.26220703125,4.19140625
0,Audi,Tesla,-7.9140625,5.6328125
1,Toyota,Honda,0.007476806640625,-3.6484375
1,Toyota,Ford,0.007564544677734375,-7.1640625
1,Toyota,BMW,0.001911163330078125,0.45703125
1,Toyota,Mercedes,-0.1103515625,3.4375
1,Toyota,Tesla,-7.8984375,5.6328125
1,Toyota,Audi,0.00208282470703125,0.42578125
1,Honda,Toyota,-3.4609375,5.6015625
1,Honda,Ford,0.007480621337890625,-3.7109375
1,Honda,BMW,-1.43359375,5.36328125
1,Honda,Mercedes,-2.73046875,5.56640625
1,Honda,Tesla,-11.0390625,5.6328125
1,Honda,Audi,-0.25146484375,4.15625
1,Ford,Toyota,-2.775390625,5.5703125
1,Ford,Honda,-0.08270263671875,3.18359375
1,Ford,BMW,-1.4697265625,5.375
1,Ford,Mercedes,-4.890625,5.625
1,Ford,Tesla,-12.8203125,5.6328125
1,Ford,Audi,-0.1800537109375,3.8671875
1,BMW,Toyota,0.00756072998046875,-6.0078125
1,BMW,Honda,0.007568359375,-7.8359375
1,BMW,Ford,0.007568359375,-9.1171875
1,BMW,Mercedes,0.007129669189453125,-2.1015625
1,BMW,Tesla,-8.1171875,5.6328125
1,BMW,Audi,0.007564544677734375,-7.3359375
1,Mercedes,Toyota,0.0074310302734375,-3.2578125
1,Mercedes,Honda,0.007564544677734375,-7.0546875
1,Mercedes,Ford,0.007564544677734375,-7.2109375
1,Mercedes,BMW,0.0074462890625,-3.3671875
1,Mercedes,Tesla,-8.8359375,5.6328125
1,Mercedes,Audi,0.0075531005859375,-5.4296875
1,Tesla,Toyota,0.007568359375,-8.8046875
1,Tesla,Honda,0.007568359375,-12.2890625
1,Tesla,Ford,0.007568359375,-10.8046875
1,Tesla,BMW,0.007568359375,-9.6171875
1,Tesla,Mercedes,0.007568359375,-9.2578125
1,Tesla,Audi,0.007568359375,-11.0546875
1,Audi,Toyota,0.0069122314453125,-1.6953125
1,Audi,Honda,0.0074310302734375,-3.2734375
1,Audi,Ford,0.007564544677734375,-6.6328125
1,Audi,BMW,-0.02874755859375,2.298828125
1,Audi,Mercedes,-0.6328125,4.8828125
1,Audi,Tesla,-10.9765625,5.6328125
2,Toyota,Honda,0.0072784423828125,-2.5078125
2,Toyota,Ford,0.0074615478515625,-3.5234375
2,Toyota,BMW,0.006656646728515625,-1.3671875
2,Toyota,Mercedes,-0.00218963623046875,1.0
2,Toyota,Tesla,-1.8359375,5.4609375
2,Toyota,Audi,0.00560760498046875,-0.60546875
2,Honda,Toyota,-0.29736328125,4.296875
2,Honda,Ford,0.00601959228515625,-0.8359375
2,Honda,BMW,-0.031646728515625,2.375
2,Honda,Mercedes,-0.244384765625,4.1328125
2,Honda,Tesla,-4.1796875,5.6171875
2,Honda,Audi,-0.0347900390625,2.44921875
2,Ford,Toyota,-0.289306640625,4.2734375
2,Ford,Honda,-0.036773681640625,2.494140625
2,Ford,BMW,-0.02264404296875,2.119140625
2,Ford,Mercedes,-0.947265625,5.1484375
2,Ford,Tesla,-5.94921875,5.62890625
2,Ford,Audi,-0.0199737548828125,2.02734375
2,BMW,Toyota,0.001453399658203125,0.53125
2,BMW,Honda,0.00586700439453125,-0.7421875
2,BMW,Ford,0.00746917724609375,-3.6015625
2,BMW,Mercedes,0.00308990478515625,0.22265625
2,BMW,Tesla,-4.671875,5.625
2,BMW,Audi,0.007328033447265625,-2.6953125
2,Mercedes,Toyota,-0.1573486328125,3.75
2,Mercedes,Honda,0.0037364959716796875,0.06640625
2,Mercedes,Ford,0.00656890869140625,-1.2734375
2,Mercedes,BMW,0.004974365234375,-0.32421875
2,Mercedes,Tesla,-5.109375,5.625
2,Mercedes,Audi,0.005756378173828125,-0.6796875
2,Tesla,Toyota,0.007503509521484375,-4.0078125
2,Tesla,Honda,0.007564544677734375,-6.7890625
2,Tesla,Ford,0.007564544677734375,-6.4765625
2,Tesla,BMW,0.00756072998046875,-6.0859375
2,Tesla,Mercedes,0.00753021240234375,-4.5859375
2,Tesla,Audi,0.00756072998046875,-6.0859375
2,Audi,Toyota,-0.1251220703125,3.546875
2,Audi,Honda,-0.105224609375,3.39453125
2,Audi,Ford,0.0061798095703125,-0.9453125
2,Audi,BMW,-0.0281982421875,2.28515625
2,Audi,Mercedes,-0.364501953125,4.46484375
2,Audi,Tesla,-7.2265625,5.6328125
3,Toyota,Honda,0.00728607177734375,-2.5390625
3,Toyota,Ford,0.007480621337890625,-3.7265625
3,Toyota,BMW,0.0057830810546875,-0.6953125
3,Toyota,Mercedes,-0.00704193115234375,1.3984375
3,Toyota,Tesla,-2.23046875,5.51953125
3,Toyota,Audi,0.00396728515625,0.00390625
3,Honda,Toyota,-0.301513671875,4.30859375
3,Honda,Ford,0.0060882568359375,-0.8828125
3,Honda,BMW,-0.040283203125,2.568359375
3,Honda,Mercedes,-0.2210693359375,4.046875
3,Honda,Tesla,-4.875,5.625
3,Honda,Audi,-0.04486083984375,2.658203125
3,Ford,Toyota,-0.364501953125,4.46484375
3,Ford,Honda,-0.0689697265625,3.025390625
3,Ford,BMW,-0.0299072265625,2.330078125
3,Ford,Mercedes,-1.1083984375,5.234375
3,Ford,Tesla,-7.0234375,5.6328125
3,Ford,Audi,-0.032257080078125,2.390625
3,BMW,Toyota,-0.00078582763671875,0.84375
3,BMW,Honda,0.00524139404296875,-0.43359375
3,BMW,Ford,0.007457733154296875,-3.4609375
3,BMW,Mercedes,0.00408172607421875,-0.02734375
3,BMW,Tesla,-5.23046875,5.62890625
3,BMW,Audi,0.007427215576171875,-3.2265625
3,Mercedes,Toyota,-0.1231689453125,3.533203125
3,Mercedes,Honda,0.002948760986328125,0.25390625
3,Mercedes,Ford,0.006656646728515625,-1.3671875
3,Mercedes,BMW,0.00601959228515625,-0.8359375
3,Mercedes,Tesla,-5.71484375,5.62890625
3,Mercedes,Audi,0.006504058837890625,-1.2109375
3,Tesla,Toyota,0.007534027099609375,-4.6171875
3,Tesla,Honda,0.007564544677734375,-6.8671875
3,Tesla,Ford,0.007564544677734375,-6.8359375
3,Tesla,BMW,0.007564544677734375,-6.4609375
3,Tesla,Mercedes,0.007537841796875,-4.7265625
3,Tesla,Audi,0.00756072998046875,-6.2890625
3,Audi,Toyota,-0.1212158203125,3.51953125
3,Audi,Honda,-0.133056640625,3.6015625
3,Audi,Ford,0.006450653076171875,-1.1640625
3,Audi,BMW,-0.0123443603515625,1.70703125
3,Audi,Mercedes,-0.2408447265625,4.1171875
3,Audi,Tesla,-8.2265625,5.6328125
4,Toyota,Honda,0.007232666015625,-2.3671875
4,Toyota,Ford,0.00746917724609375,-3.5859375
4,Toyota,BMW,0.004390716552734375,-0.12109375
4,Toyota,Mercedes,-0.034149169921875,2.435546875
4,Toyota,Tesla,-3.62890625,5.60546875
4,Toyota,Audi,-0.00104522705078125,0.875
