template_idx,score_a,score_b,a_brand,a_screen,a_ram,b_brand,b_screen,b_ram
0,-25.453125,6.0703125,ASUS,13-inch,4GB,ASUS,13-inch,8GB
0,-22.875,6.0703125,ASUS,13-inch,4GB,ASUS,13-inch,16GB
0,-13.8203125,6.0703125,ASUS,13-inch,4GB,ASUS,14-inch,4GB
0,-24.359375,6.0703125,ASUS,13-inch,4GB,ASUS,14-inch,8GB
0,-24.90625,6.0703125,ASUS,13-inch,4GB,ASUS,14-inch,16GB
0,-14.5234375,6.0703125,ASUS,13-inch,4GB,ASUS,16-inch,4GB
0,-21.578125,6.0703125,ASUS,13-inch,4GB,ASUS,16-inch,8GB
0,-23.328125,6.0703125,ASUS,13-inch,4GB,ASUS,16-inch,16GB
0,-7.7734375,6.0703125,ASUS,13-inch,4GB,Lenovo,13-inch,4GB
0,-24.546875,6.0703125,ASUS,13-inch,4GB,Lenovo,13-inch,8GB
0,-24.796875,6.0703125,ASUS,13-inch,4GB,Lenovo,13-inch,16GB
0,-8.0078125,6.0703125,ASUS,13-inch,4GB,Lenovo,14-inch,4GB
0,-22.890625,6.0703125,ASUS,13-inch,4GB,Lenovo,14-inch,8GB
0,-24.28125,6.0703125,ASUS,13-inch,4GB,Lenovo,14-inch,16GB
0,-5.93359375,6.06640625,ASUS,13-inch,4GB,Lenovo,16-inch,4GB
0,-20.5625,6.0703125,ASUS,13-inch,4GB,Lenovo,16-inch,8GB
0,-22.859375,6.0703125,ASUS,13-inch,4GB,Lenovo,16-inch,16GB
0,-7.6171875,6.0703125,ASUS,13-inch,4GB,HP,13-inch,4GB
0,-25.296875,6.0703125,ASUS,13-inch,4GB,HP,13-inch,8GB
0,-25.53125,6.0703125,ASUS,13-inch,4GB,HP,13-inch,16GB
0,-9.0078125,6.0703125,ASUS,13-inch,4GB,HP,14-inch,4GB
0,-23.515625,6.0703125,ASUS,13-inch,4GB,HP,14-inch,8GB
0,-24.640625,6.0703125,ASUS,13-inch,4GB,HP,14-inch,16GB
0,-9.2890625,6.0703125,ASUS,13-inch,4GB,HP,16-inch,4GB
0,-21.6875,6.0703125,ASUS,13-inch,4GB,HP,16-inch,8GB
0,-22.890625,6.0703125,ASUS,13-inch,4GB,HP,16-inch,16GB
0,-8.6484375,6.0703125,ASUS,13-inch,4GB,Dell,13-inch,4GB
0,-25.40625,6.0703125,ASUS,13-inch,4GB,Dell,13-inch,8GB
0,-25.59375,6.0703125,ASUS,13-inch,4GB,Dell,13-inch,16GB
0,-8.6796875,6.0703125,ASUS,13-inch,4GB,Dell,14-inch,4GB
0,-23.515625,6.0703125,ASUS,13-inch,4GB,Dell,14-inch,8GB
